
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2007,2,2007-09-16,21-008,PIT,,BUF,W 26-3,0,0,,0,,0,0,,0,0,0,,0,0,0,0.0,0,0
2,2007,12,2007-12-02,21-085,PIT,,CIN,W 24-10,1,1,1.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2007,14,2007-12-16,21-099,PIT,,JAX,L 22-29,0,0,,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
4,2007,16,2007-12-30,21-113,PIT,@,BAL,L 21-27,6,20,3.33,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
5,2008,5,2008-10-05,22-027,PIT,@,JAX,W 26-21,6,25,4.17,0,2,1,-2,-2.00,0,0,0,,0,0,0,0.0,0,0
6,2008,6,2008-10-19,22-041,PIT,@,CIN,W 38-10,4,0,0.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
7,2008,7,2008-10-26,22-048,PIT,,NYG,L 14-21,1,8,8.00,0,0,0,0,,0,0,0,,0,0,0,0.0,1,0
8,2008,8,2008-11-03,22-056,PIT,@,WAS,W 23-6,0,0,,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
9,2008,9,2008-11-09,22-062,PIT,,IND,L 20-24,0,0,,0,0,0,0,,0,4,103,25.75,0,0,0,0.0,0,0
10,2008,10,2008-11-16,22-069,PIT,,SDG,W 11-10,2,10,5.00,0,0,0,0,,0,3,61,20.33,0,0,0,0.0,0,1
11,2008,11,2008-11-20,22-073,PIT,,CIN,W 27-10,3,5,1.67,1,0,0,0,,0,2,56,28.00,0,1,6,0.0,0,1
12,2008,12,2008-11-30,22-083,PIT,@,NWE,W 33-10,3,1,0.33,1,0,0,0,,0,1,31,31.00,0,1,6,0.0,0,1
13,2008,13,2008-12-07,22-090,PIT,,DAL,W 20-13,4,6,1.50,0,0,0,0,,0,3,66,22.00,0,0,0,0.0,0,0
14,2008,14,2008-12-14,22-097,PIT,@,BAL,W 13-9,1,1,1.00,0,0,0,0,,0,1,14,14.00,0,0,0,0.0,0,0
15,2008,15,2008-12-21,22-104,PIT,@,TEN,L 14-31,0,0,,0,0,0,0,,0,1,16,16.00,0,0,0,0.0,0,0
16,2008,16,2008-12-28,22-111,PIT,,CLE,W 31-0,4,21,5.25,1,0,0,0,,0,1,24,24.00,0,1,6,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
17,2009,5,2009-10-11,23-033,OAK,@,NYG,L 7-44,0,0,,0,0,0,0,,0,2,28,14.00,0,0,0,0.0,0,0
18,2009,6,2009-10-18,23-040,OAK,,PHI,W 13-9,0,0,,0,5,5,55,11.00,0,0,0,,0,0,0,0.0,0,0
19,2009,7,2009-10-25,23-047,OAK,,NYJ,L 0-38,1,2,2.00,0,3,2,2,1.00,0,0,0,,0,0,0,0.0,0,0
20,2009,8,2009-11-01,23-054,OAK,@,SDG,L 16-24,0,0,,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2009,9,2009-11-15,23-068,OAK,,KAN,L 10-16,0,0,,0,2,1,3,3.00,0,0,0,,0,0,0,0.0,0,0
22,2009,10,2009-11-22,23-075,OAK,,CIN,W 20-17,0,0,,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2009,11,2009-11-26,23-079,OAK,@,DAL,L 7-24,0,0,,0,0,0,0,,0,1,15,15.00,0,0,0,0.0,0,0
24,2009,12,2009-12-06,23-089,OAK,@,PIT,W 27-24,0,0,,0,0,0,0,,0,4,72,18.00,0,0,0,0.0,0,0
25,2009,13,2009-12-13,23-096,OAK,,WAS,L 13-34,2,-2,-1.00,0,2,2,22,11.00,0,5,109,21.80,0,0,0,0.0,0,0
26,2009,14,2009-12-20,23-103,OAK,@,DEN,W 20-19,0,0,,0,0,0,0,,0,2,41,20.50,0,0,0,0.0,0,1
27,2009,15,2009-12-27,23-110,OAK,@,CLE,L 9-23,0,0,,0,2,2,14,7.00,0,2,31,15.50,0,0,0,0.0,0,1
28,2009,16,2010-01-03,23-117,OAK,,BAL,L 13-21,0,0,,0,1,0,0,,0,2,34,17.00,0,0,0,0.0,0,0
,,,28 Games,,,,,15-13-0,38,98,2.58,3,17,13,94,7.23,0,34,701,20.62,0,3,18,0.0,1,5
