
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1977,1,1977-09-18,25-010,TAM,@,PHI,L 3-13,5,12,2.40,0,,0,0,,0,3,62,20.67,0,0,0
2,1977,2,1977-09-24,25-016,TAM,,MIN,L 3-9,1,2,2.00,0,,0,0,,0,1,26,26.00,0,0,0
3,1977,3,1977-10-02,25-024,TAM,@,DAL,L 7-23,15,30,2.00,0,,1,30,30.00,0,1,19,19.00,0,0,0
4,1977,4,1977-10-09,25-031,TAM,,WAS,L 0-10,15,54,3.60,0,,0,0,,0,0,0,,0,0,0
5,1977,5,1977-10-16,25-038,TAM,@,SEA,L 23-30,14,83,5.93,1,,2,13,6.50,0,0,0,,0,1,6
6,1977,6,1977-10-23,25-045,TAM,,GNB,L 0-13,6,16,2.67,0,,1,7,7.00,0,1,11,11.00,0,0,0
7,1977,7,1977-10-30,25-052,TAM,@,SFO,L 10-20,5,15,3.00,0,,2,17,8.50,0,3,53,17.67,0,0,0
8,1977,8,1977-11-06,25-059,TAM,@,RAM,L 0-31,10,38,3.80,0,,1,29,29.00,0,2,55,27.50,0,0,0
9,1977,9,1977-11-13,25-066,TAM,,NYG,L 0-10,9,27,3.00,0,,0,0,,0,1,22,22.00,0,0,0
10,1977,10,1977-11-20,25-073,TAM,@,DET,L 7-16,14,19,1.36,0,,1,-5,-5.00,0,2,13,6.50,0,0,0
11,1977,11,1977-11-27,25-080,TAM,,ATL,L 0-17,1,1,1.00,0,,0,0,,0,1,16,16.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
12,1978,1,1978-09-03,25-360,HOU,@,ATL,L 14-20,0,0,,0,,0,0,,0,2,42,21.00,0,0,0
13,1978,2,1978-09-10,26-002,HOU,@,KAN,W 20-17,0,0,,0,,0,0,,0,2,56,28.00,0,0,0
14,1978,16,1978-12-17,26-100,RAM,,GNB,W 31-14,3,7,2.33,0,,0,0,,0,0,0,,0,0,0
,,,14 Games,,,,,2-12-0,98,304,3.10,1,,8,91,11.38,0,19,375,19.74,0,1,6
