
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1988,1,1988-09-04,24-109,ATL,@,DET,L 17-31,0,0,,0,,0,0,,0,0,0,,0,,
2,1988,2,1988-09-11,24-116,ATL,,NOR,L 21-29,5,25,5.00,0,,2,13,6.50,0,0,0,,0,0,0
3,1988,3,1988-09-18,24-123,ATL,@,SFO,W 34-17,10,32,3.20,1,,1,7,7.00,0,1,13,13.00,0,1,6
4,1988,4,1988-09-25,24-130,ATL,@,DAL,L 20-26,3,4,1.33,0,,1,8,8.00,0,0,0,,0,0,0
5,1988,5,1988-10-02,24-137,ATL,,SEA,L 20-31,8,24,3.00,0,,3,13,4.33,0,0,0,,0,0,0
6,1988,6,1988-10-09,24-144,ATL,,RAM,L 0-33,3,0,0.00,0,,0,0,,0,0,0,,0,0,0
7,1988,7,1988-10-16,24-151,ATL,@,DEN,L 14-30,1,1,1.00,0,,1,1,1.00,0,0,0,,0,0,0
8,1988,8,1988-10-23,24-158,ATL,,NYG,L 16-23,5,9,1.80,0,,0,0,,0,0,0,,0,0,0
9,1988,9,1988-10-30,24-165,ATL,@,PHI,W 27-24,0,0,,0,,0,0,,0,0,0,,0,,
10,1988,10,1988-11-06,24-172,ATL,,GNB,W 20-0,0,0,,0,,0,0,,0,0,0,,0,,
11,1988,11,1988-11-13,24-179,ATL,,SDG,L 7-10,0,0,,0,,0,0,,0,0,0,,0,,
12,1988,12,1988-11-20,24-186,ATL,@,RAI,W 12-6,0,0,,0,,0,0,,0,0,0,,0,,
13,1988,13,1988-11-27,24-193,ATL,,TAM,W 17-10,0,0,,0,,0,0,,0,0,0,,0,,
14,1988,14,1988-12-04,24-200,ATL,,SFO,L 3-13,0,0,,0,,0,0,,0,0,0,,0,,
15,1988,15,1988-12-11,24-207,ATL,@,RAM,L 7-22,0,0,,0,,0,0,,0,0,0,,0,,
16,1988,16,1988-12-18,24-214,ATL,@,NOR,L 9-10,0,0,,0,,0,0,,0,0,0,,0,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
17,1989,1,1989-09-10,25-115,ATL,,RAM,L 21-31,,,,,,,,,,0,0,,0,,
18,1989,2,1989-09-17,25-122,ATL,,DAL,W 27-21,,,,,,,,,,0,0,,0,,
19,1989,3,1989-09-24,25-129,ATL,@,IND,L 9-13,,,,,,,,,,0,0,,0,,
20,1989,4,1989-10-01,25-136,ATL,@,GNB,L 21-23,,,,,,,,,,0,0,,0,,
21,1989,5,1989-10-08,25-143,ATL,@,RAM,L 14-26,0,0,,0,,0,0,,0,1,16,16.00,0,0,0
,,,21 Games,,,,,6-15-0,35,95,2.71,1,,8,42,5.25,0,2,29,14.50,0,1,6
