
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1977,4,1977-10-09,23-062,NWE,,SEA,W 31-0,2,9,4.50,0,,0,0,,0,0,0,,0,0,0
2,1977,10,1977-11-20,23-104,NWE,@,BUF,W 20-7,1,1,1.00,0,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
3,1978,1,1978-09-03,24-026,NWE,,WAS,L 14-16,16,89,5.56,0,,0,0,,0,0,0,,0,0,0
4,1978,2,1978-09-10,24-033,NWE,@,STL,W 16-6,7,15,2.14,0,,0,0,,0,0,0,,0,0,0
5,1978,4,1978-09-24,24-047,NWE,@,OAK,W 21-14,1,16,16.00,1,,0,0,,0,0,0,,0,1,6
6,1978,5,1978-10-01,24-054,NWE,,SDG,W 28-23,10,23,2.30,0,,0,0,,0,0,0,,0,0,0
7,1978,6,1978-10-08,24-061,NWE,,PHI,W 24-14,7,42,6.00,0,,1,6,6.00,0,0,0,,0,0,0
8,1978,7,1978-10-15,24-068,NWE,@,CIN,W 10-3,5,14,2.80,0,,1,13,13.00,0,0,0,,0,0,0
9,1978,8,1978-10-22,24-075,NWE,,MIA,W 33-24,15,113,7.53,2,,0,0,,0,0,0,,0,2,12
10,1978,9,1978-10-29,24-082,NWE,,NYJ,W 55-21,7,19,2.71,2,,1,9,9.00,0,0,0,,0,2,12
11,1978,10,1978-11-05,24-089,NWE,@,BUF,W 14-10,16,128,8.00,2,,0,0,,0,0,0,,0,2,12
12,1978,11,1978-11-12,24-096,NWE,,HOU,L 23-26,8,16,2.00,1,,0,0,,0,0,0,,0,1,6
13,1978,12,1978-11-19,24-103,NWE,@,NYJ,W 19-17,9,45,5.00,2,,3,23,7.67,0,1,30,30.00,0,2,12
14,1978,13,1978-11-26,24-110,NWE,@,BAL,W 35-14,10,41,4.10,0,,0,0,,0,0,0,,0,0,0
15,1978,14,1978-12-03,24-117,NWE,@,DAL,L 10-17,5,14,2.80,0,,0,0,,0,2,49,24.50,0,0,0
16,1978,15,1978-12-10,24-124,NWE,,BUF,W 26-24,16,91,5.69,1,,3,16,5.33,0,2,43,21.50,0,1,6
17,1978,16,1978-12-18,24-132,NWE,@,MIA,L 3-23,9,27,3.00,0,,5,55,11.00,0,2,43,21.50,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
18,1979,1,1979-09-03,25-026,NWE,,PIT,L 13-16,4,20,5.00,0,,0,0,,0,0,0,,0,0,0
19,1979,7,1979-10-14,25-067,NWE,@,CHI,W 27-7,10,55,5.50,0,,4,44,11.00,0,0,0,,0,0,0
20,1979,8,1979-10-21,25-074,NWE,,MIA,W 28-13,16,44,2.75,1,,1,8,8.00,0,0,0,,0,1,6
21,1979,9,1979-10-28,25-081,NWE,@,BAL,L 26-31,19,49,2.58,0,,1,2,2.00,0,0,0,,0,0,0
22,1979,10,1979-11-04,25-088,NWE,@,BUF,W 26-6,14,27,1.93,0,,3,21,7.00,1,0,0,,0,1,6
23,1979,11,1979-11-11,25-095,NWE,@,DEN,L 10-45,7,17,2.43,0,,4,44,11.00,0,0,0,,0,0,0
24,1979,12,1979-11-18,25-102,NWE,,BAL,W 50-21,12,116,9.67,0,,0,0,,0,0,0,,0,0,0
