
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,2003,3,2003-09-22,22-253,DEN,,OAK,W 31-10,7,26,3.71,0,1,1,6,6.00,0,0,0,,0,0,0
2,2003,4,2003-09-28,22-259,DEN,,DET,W 20-16,9,12,1.33,0,2,2,11,5.50,0,0,0,,0,0,0
3,2003,5,2003-10-05,22-266,DEN,@,KAN,L 23-24,,,,,,,,,,,,,,,
4,2003,9,2003-11-03,22-295,DEN,,NWE,L 26-30,3,3,1.00,0,1,0,0,,0,0,0,,0,0,0
5,2003,10,2003-11-16,22-308,DEN,,SDG,W 37-8,15,55,3.67,0,1,1,-1,-1.00,0,0,0,,0,0,0
6,2003,11,2003-11-23,22-315,DEN,,CHI,L 10-19,5,26,5.20,0,0,0,0,,0,0,0,,0,0,0
7,2003,12,2003-11-30,22-322,DEN,@,OAK,W 22-8,1,3,3.00,0,0,0,0,,0,0,0,,0,0,0
8,2003,13,2003-12-07,22-329,DEN,,KAN,W 45-27,5,10,2.00,0,0,0,0,,0,0,0,,0,0,0
9,2003,15,2003-12-21,22-343,DEN,@,IND,W 31-17,28,136,4.86,0,2,1,24,24.00,0,0,0,,0,0,0
10,2003,16,2003-12-28,22-350,DEN,@,GNB,L 3-31,21,74,3.52,0,4,3,21,7.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
11,2004,1,2004-09-12,23-244,DEN,,KAN,W 34-24,23,156,6.78,2,3,1,1,1.00,1,0,0,,0,3,18
12,2004,2,2004-09-19,23-251,DEN,@,JAX,L 6-7,25,66,2.64,0,6,5,29,5.80,0,0,0,,0,0,0
13,2004,3,2004-09-26,23-258,DEN,,SDG,W 23-13,12,7,0.58,0,3,3,23,7.67,0,0,0,,0,0,0
14,2004,4,2004-10-03,23-265,DEN,@,TAM,W 16-13,21,66,3.14,0,2,1,15,15.00,0,0,0,,0,0,0
15,2004,6,2004-10-17,23-279,DEN,@,OAK,W 31-3,4,16,4.00,0,0,0,0,,0,1,19,19.00,0,0,0
16,2004,7,2004-10-25,23-287,DEN,@,CIN,L 10-23,0,0,,0,0,0,0,,0,3,33,11.00,0,0,0
,,,16 Games,,,,,10-6-0,179,656,3.66,2,25,18,129,7.17,1,4,52,13.00,0,3,18
