
43,1989,1,1989-09-10,25-331,PHI,,SEA,W 31-7,4,8,2.00,0,,1,16,16.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
44,1989,2,1989-09-17,25-338,PHI,@,WAS,W 42-37,4,8,2.00,0,,8,130,16.25,0,0,0,,0,0,0,,,,0,0,,0,0,0
45,1989,3,1989-09-24,25-345,PHI,,SFO,L 28-38,6,7,1.17,0,,3,29,9.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
46,1989,4,1989-10-02,25-353,PHI,@,CHI,L 13-27,1,1,1.00,0,,10,87,8.70,0,0,0,,0,0,0,,,,0,0,,0,0,0
47,1989,5,1989-10-08,25-359,PHI,,NYG,W 21-19,11,41,3.73,0,,3,16,5.33,0,0,0,,0,0,0,,,,0,0,,0,0,0
48,1989,6,1989-10-15,26-001,PHI,@,PHO,W 17-5,1,6,6.00,0,,1,25,25.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
49,1989,7,1989-10-22,26-008,PHI,,RAI,W 10-7,7,16,2.29,0,,2,15,7.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
50,1989,8,1989-10-29,26-015,PHI,@,DEN,W 28-24,23,93,4.04,2,,3,22,7.33,0,0,0,,0,0,0,,,,0,0,,0,2,12
51,1989,9,1989-11-05,26-022,PHI,@,SDG,L 17-20,13,57,4.38,1,,2,33,16.50,0,0,0,,0,0,0,,,,1,27,27.00,0,1,6
52,1989,10,1989-11-12,26-029,PHI,,WAS,L 3-10,7,36,5.14,0,,3,30,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
53,1989,11,1989-11-19,26-036,PHI,,MIN,W 10-9,12,41,3.42,0,,6,48,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
54,1989,12,1989-11-23,26-040,PHI,@,DAL,W 27-0,8,6,0.75,1,,8,90,11.25,0,0,0,,0,0,0,,,,0,0,,0,1,6
55,1989,13,1989-12-03,26-050,PHI,@,NYG,W 24-17,14,66,4.71,1,,3,12,4.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
56,1989,14,1989-12-10,26-057,PHI,,DAL,W 20-10,11,35,3.18,0,,6,42,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
57,1989,15,1989-12-18,26-065,PHI,@,NOR,L 20-30,10,28,2.80,0,,6,109,18.17,0,0,0,,0,0,0,,,,0,0,,0,0,0
58,1989,16,1989-12-24,26-071,PHI,,PHO,W 31-14,1,3,3.00,0,,3,17,5.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
59,1990,1,1990-09-09,26-330,PHI,@,NYG,L 20-27,0,0,,0,,7,60,8.57,0,1,1,100.00,18,1,0,158.3,18.00,38.00,0,0,,0,0,0
60,1990,2,1990-09-16,26-337,PHI,,PHO,L 21-23,4,13,3.25,0,,3,34,11.33,0,0,0,,0,0,0,,,,0,0,,0,0,0
61,1990,3,1990-09-23,26-344,PHI,@,RAM,W 27-21,2,8,4.00,0,,3,20,6.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
62,1990,4,1990-09-30,26-351,PHI,,IND,L 23-24,1,-1,-1.00,0,,12,133,11.08,0,0,0,,0,0,0,,,,0,0,,0,0,0
63,1990,5,1990-10-15,27-001,PHI,,MIN,W 32-24,3,0,0.00,0,,8,89,11.13,0,0,0,,0,0,0,,,,0,0,,0,0,0
64,1990,6,1990-10-21,27-007,PHI,@,WAS,L 7-13,0,0,,0,,5,51,10.20,0,0,0,,0,0,0,,,,0,0,,0,0,0
65,1990,7,1990-10-28,27-014,PHI,@,DAL,W 21-20,3,7,2.33,0,,4,24,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
66,1990,8,1990-11-04,27-021,PHI,,NWE,W 48-20,2,26,13.00,0,,1,10,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
67,1990,9,1990-11-12,27-029,PHI,,WAS,W 28-14,0,0,,0,,2,24,12.00,0,1,1,100.00,9,1,0,143.7,9.00,29.00,0,0,,0,0,0
68,1990,10,1990-11-18,27-035,PHI,@,ATL,W 24-23,3,26,8.67,0,,7,78,11.14,0,0,0,,0,0,0,,,,0,0,,0,0,0
69,1990,11,1990-11-25,27-042,PHI,,NYG,W 31-13,3,11,3.67,0,,8,128,16.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
70,1990,12,1990-12-02,27-049,PHI,@,BUF,L 23-30,4,13,3.25,0,,5,39,7.80,1,0,0,,0,0,0,,,,0,0,,0,1,6
71,1990,13,1990-12-09,27-056,PHI,@,MIA,L 20-23,3,0,0.00,0,,6,42,7.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
72,1990,14,1990-12-16,27-063,PHI,,GNB,W 31-0,1,6,6.00,0,,2,26,13.00,1,1,1,100.00,8,1,0,139.6,8.00,28.00,0,0,,0,1,6
73,1990,15,1990-12-23,27-070,PHI,,DAL,W 17-3,6,27,4.50,0,,3,21,7.00,0,1,1,100.00,18,1,0,158.3,18.00,38.00,0,0,,0,0,0
74,1990,16,1990-12-29,27-076,PHI,@,PHO,W 23-21,2,5,2.50,0,,5,40,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
75,1991,1,1991-09-01,27-322,PHI,@,GNB,W 20-3,4,11,2.75,0,,8,111,13.88,1,0,0,,0,0,0,,,,0,0,,0,1,6
76,1991,2,1991-09-08,27-329,PHI,,PHO,L 10-26,3,10,3.33,0,,4,51,12.75,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0
77,1991,3,1991-09-15,27-336,PHI,@,DAL,W 24-0,4,13,3.25,0,,2,8,4.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
78,1991,4,1991-09-22,27-343,PHI,,PIT,W 23-14,8,22,2.75,0,,4,81,20.25,0,0,0,,0,0,0,,,,0,0,,0,0,0
79,1991,5,1991-09-30,27-351,PHI,@,WAS,L 0-23,2,11,5.50,0,,2,20,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
80,1991,6,1991-10-06,27-357,PHI,@,TAM,L 13-14,2,11,5.50,0,,3,15,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
81,1991,7,1991-10-13,27-364,PHI,,NOR,L 6-13,1,0,0.00,0,,1,12,12.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
82,1991,8,1991-10-27,28-013,PHI,,SFO,L 7-23,3,9,3.00,0,,4,55,13.75,1,0,0,,0,0,0,,,,0,0,,0,1,6
83,1991,9,1991-11-04,28-021,PHI,,NYG,W 30-7,10,39,3.90,0,,2,15,7.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
84,1991,10,1991-11-10,28-027,PHI,@,CLE,W 32-30,5,3,0.60,0,,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
85,1991,11,1991-11-17,28-034,PHI,,CIN,W 17-10,6,36,6.00,0,,6,42,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
86,1991,12,1991-11-24,28-041,PHI,@,PHO,W 34-14,6,39,6.50,1,,2,22,11.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
87,1991,13,1991-12-02,28-049,PHI,@,HOU,W 13-6,9,29,3.22,0,,7,19,2.71,0,0,0,,0,0,0,,,,0,0,,0,0,0
88,1991,14,1991-12-08,28-055,PHI,@,NYG,W 19-14,12,65,5.42,0,,6,51,8.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
89,1991,15,1991-12-15,28-062,PHI,,DAL,L 13-25,11,76,6.91,0,,5,24,4.80,0,0,0,,0,0,0,,,,0,0,,0,0,0
90,1991,16,1991-12-22,28-069,PHI,,WAS,W 24-22,8,9,1.13,0,,5,31,6.20,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
91,1992,1,1992-09-06,28-328,PHI,,NOR,W 15-13,0,0,,0,9,6,60,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
92,1992,2,1992-09-13,28-335,PHI,@,PHO,W 31-14,0,0,,0,1,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
93,1992,3,1992-09-20,28-342,PHI,,DEN,W 30-0,9,31,3.44,0,7,6,36,6.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
94,1992,4,1992-10-05,28-357,PHI,,DAL,W 31-7,8,25,3.13,1,3,1,14,14.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
95,1992,5,1992-10-11,28-363,PHI,@,KAN,L 17-24,3,14,4.67,0,7,4,28,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
96,1992,6,1992-10-18,29-004,PHI,@,WAS,L 12-16,6,68,11.33,0,9,6,57,9.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
97,1992,8,1992-11-01,29-018,PHI,@,DAL,L 10-20,2,5,2.50,0,7,6,37,6.17,0,0,0,,0,0,0,,,,0,0,,0,0,0
98,1992,9,1992-11-08,29-025,PHI,,RAI,W 31-10,6,11,1.83,0,2,1,-5,-5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
99,1992,10,1992-11-15,29-032,PHI,@,GNB,L 24-27,3,10,3.33,0,5,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
100,1992,11,1992-11-22,29-039,PHI,@,NYG,W 47-34,1,0,0.00,0,3,2,51,25.50,1,0,0,,0,0,0,,,,0,0,,0,1,6
101,1992,12,1992-11-29,29-046,PHI,@,SFO,L 14-20,0,0,,0,5,5,47,9.40,1,0,0,,0,0,0,,,,0,0,,0,1,6
102,1992,13,1992-12-06,29-053,PHI,,MIN,W 28-17,2,7,3.50,0,4,3,25,8.33,0,0,0,,0,0,0,,,,0,0,,0,0,0
103,1992,14,1992-12-13,29-060,PHI,@,SEA,W 20-17,1,5,5.00,0,7,5,93,18.60,0,0,0,,0,0,0,,,,0,0,,0,0,0
104,1992,15,1992-12-20,29-067,PHI,,WAS,W 17-13,0,0,,0,6,6,41,6.83,0,0,0,,0,0,0,,,,0,0,,0,0,0
105,1992,16,1992-12-27,29-074,PHI,,NYG,W 20-10,0,0,,0,6,3,9,3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
106,1993,1,1993-09-05,29-326,MIA,@,IND,W 24-20,6,43,7.17,0,5,3,19,6.33,0,0,0,,0,0,0,,,,0,0,,0,0,0
107,1993,2,1993-09-12,29-333,MIA,,NYJ,L 14-24,2,5,2.50,0,3,2,11,5.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
108,1993,3,1993-09-26,29-347,MIA,@,BUF,W 22-13,8,24,3.00,0,7,5,52,10.40,0,0,0,,0,0,0,,,,0,0,,0,0,0
109,1993,4,1993-10-04,29-355,MIA,,WAS,W 17-10,2,7,3.50,0,2,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
110,1993,5,1993-10-10,29-361,MIA,@,CLE,W 24-14,8,26,3.25,0,6,5,51,10.20,0,0,0,,0,0,0,,,,0,0,,0,0,0
111,1993,6,1993-10-24,30-010,MIA,,IND,W 41-27,3,5,1.67,0,2,2,22,11.00,0,1,1,100.00,11,1,0,152.1,11.00,31.00,0,0,,0,0,0
112,1993,7,1993-10-31,30-017,MIA,,KAN,W 30-10,4,27,6.75,0,8,6,57,9.50,1,0,0,,0,0,0,,,,0,0,,0,1,6
113,1993,8,1993-11-07,30-024,MIA,@,NYJ,L 10-27,1,5,5.00,0,3,2,19,9.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
114,1993,9,1993-11-14,30-031,MIA,@,PHI,W 19-14,6,12,2.00,0,5,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
115,1993,10,1993-11-21,30-038,MIA,,NWE,W 17-13,1,-1,-1.00,0,5,5,48,9.60,1,0,0,,0,0,0,,,,0,0,,0,1,6
116,1993,11,1993-11-25,30-042,MIA,@,DAL,W 16-14,6,77,12.83,1,9,7,80,11.43,0,0,0,,0,0,0,,,,0,0,,0,1,6
117,1993,12,1993-12-05,30-052,MIA,,NYG,L 14-19,7,17,2.43,1,9,6,65,10.83,0,0,0,,0,0,0,,,,0,0,,0,1,6
118,1993,13,1993-12-13,30-060,MIA,,PIT,L 20-21,4,4,1.00,0,6,5,57,11.40,0,0,0,,0,0,0,,,,0,0,,0,0,0
119,1993,14,1993-12-19,30-066,MIA,,BUF,L 34-47,3,8,2.67,0,3,2,11,5.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
120,1993,15,1993-12-27,30-074,MIA,@,SDG,L 20-45,3,10,3.33,1,5,5,64,12.80,1,0,0,,0,0,0,,,,0,0,,0,2,12
121,1993,16,1994-01-02,30-080,MIA,@,NWE,L 27-33,0,0,,0,6,4,33,8.25,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
122,1994,1,1994-09-04,30-325,MIA,,NWE,W 39-35,0,0,,0,5,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
123,1994,2,1994-09-11,30-332,MIA,@,GNB,W 24-14,3,13,4.33,0,3,2,13,6.50,1,0,0,,0,0,0,,,,0,0,,0,1,6
124,1994,3,1994-09-18,30-339,MIA,,NYJ,W 28-14,5,18,3.60,0,8,7,73,10.43,1,0,0,,0,0,0,,,,0,0,,0,1,6
125,1994,4,1994-09-25,30-346,MIA,@,MIN,L 35-38,3,14,4.67,1,13,10,79,7.90,0,0,0,,0,0,0,,,,0,0,,0,1,6
126,1994,5,1994-10-02,30-353,MIA,@,CIN,W 23-7,1,-1,-1.00,0,8,6,54,9.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
127,1994,6,1994-10-09,30-360,MIA,@,BUF,L 11-21,2,8,4.00,0,10,7,35,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
128,1994,7,1994-10-16,31-002,MIA,,RAI,W 20-17,3,7,2.33,0,6,5,69,13.80,1,0,0,,0,0,0,,,,0,0,,0,1,6
129,1994,8,1994-10-30,31-016,MIA,@,NWE,W 23-3,2,5,2.50,1,10,8,77,9.63,1,0,0,,0,0,0,,,,0,0,,0,2,12
130,1994,9,1994-11-06,31-023,MIA,,IND,W 22-21,0,0,,0,2,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
131,1995,1,1995-09-03,31-324,MIA,,NYJ,W 52-14,1,1,1.00,0,3,2,25,12.50,1,0,0,,0,0,0,,,,0,0,,0,1,6
132,1995,2,1995-09-10,31-331,MIA,@,NWE,W 20-3,0,0,,0,2,2,22,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
133,1995,3,1995-09-18,31-339,MIA,,PIT,W 23-10,0,0,,0,5,3,15,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
134,1995,4,1995-10-01,31-352,MIA,@,CIN,W 26-23,0,0,,0,3,2,12,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
135,1995,5,1995-10-08,31-359,MIA,,IND,L 24-27,3,5,1.67,0,5,5,32,6.40,0,0,0,,0,0,0,,,,0,0,,0,0,0
136,1995,6,1995-10-15,32-001,MIA,@,NOR,L 30-33,1,2,2.00,0,6,4,26,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
137,1995,7,1995-10-22,32-008,MIA,@,NYJ,L 16-17,0,0,,0,4,4,23,5.75,0,0,0,,0,0,0,,,,0,0,,0,0,0
138,1995,8,1995-10-29,32-015,MIA,,BUF,W 23-6,2,5,2.50,0,5,2,7,3.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
139,1995,9,1995-11-05,32-022,MIA,@,SDG,W 24-14,2,3,1.50,1,7,6,55,9.17,0,0,0,,0,0,0,,,,0,0,,0,1,6
140,1995,10,1995-11-12,32-029,MIA,,NWE,L 17-34,1,3,3.00,0,6,5,52,10.40,0,0,0,,0,0,0,,,,0,0,,0,0,0
141,1995,11,1995-11-20,32-037,MIA,,SFO,L 20-44,0,0,,0,2,1,2,2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
142,1995,12,1995-11-26,32-043,MIA,@,IND,L 28-36,1,4,4.00,0,5,2,16,8.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
