
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1996,9,1996-11-03,24-155,CAR,@,ATL,L 17-20,,,,,,0,0,,0,0,0,,0,,
2,1996,10,1996-11-10,24-162,CAR,,NYG,W 27-17,,,,,,0,0,,0,0,0,,0,,
3,1996,11,1996-11-17,24-169,CAR,@,STL,W 20-10,0,0,,0,0,0,0,,0,1,4,4.00,0,0,0
4,1996,12,1996-11-24,24-176,CAR,@,HOU,W 31-6,,,,,,0,0,,0,0,0,,0,,
5,1996,13,1996-12-01,24-183,CAR,,TAM,W 24-0,,,,,,0,0,,0,0,0,,0,,
6,1996,14,1996-12-08,24-190,CAR,@,SFO,W 30-24,0,0,,0,0,0,0,,0,1,6,6.00,0,0,0
7,1996,15,1996-12-15,24-197,CAR,,BAL,W 27-16,0,0,,0,2,2,7,3.50,1,0,0,,0,1,6
8,1996,16,1996-12-22,24-204,CAR,,PIT,W 18-14,,,,,,0,0,,0,0,0,,0,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
9,1997,1,1997-08-31,25-091,CAR,,WAS,L 10-24,3,10,3.33,0,3,3,22,7.33,0,0,0,,0,0,0
10,1997,2,1997-09-07,25-098,CAR,@,ATL,W 9-6,2,6,3.00,0,0,0,0,,0,0,0,,0,0,0
11,1997,3,1997-09-14,25-105,CAR,@,SDG,W 26-7,5,17,3.40,0,4,3,18,6.00,0,0,0,,0,0,0
12,1997,4,1997-09-21,25-112,CAR,,KAN,L 14-35,0,0,,0,7,5,57,11.40,0,0,0,,0,0,0
13,1997,5,1997-09-29,25-120,CAR,,SFO,L 21-34,0,0,,0,1,1,1,1.00,0,1,4,4.00,0,0,0
14,1997,6,1997-10-12,25-133,CAR,@,MIN,L 14-21,0,0,,0,3,2,8,4.00,0,1,6,6.00,0,0,0
15,1997,7,1997-10-19,25-140,CAR,@,NOR,W 13-0,4,15,3.75,0,3,3,18,6.00,0,0,0,,0,0,0
16,1997,8,1997-10-26,25-147,CAR,,ATL,W 21-12,6,27,4.50,0,4,2,8,4.00,0,0,0,,0,0,0
17,1997,9,1997-11-02,25-154,CAR,,OAK,W 38-14,4,17,4.25,1,3,2,35,17.50,0,0,0,,0,1,6
18,1997,10,1997-11-09,25-161,CAR,@,DEN,L 0-34,1,1,1.00,0,3,2,6,3.00,0,0,0,,0,0,0
19,1997,11,1997-11-16,25-168,CAR,@,SFO,L 19-27,5,15,3.00,0,2,1,2,2.00,0,0,0,,0,0,0
20,1997,12,1997-11-23,25-175,CAR,@,STL,W 16-10,3,10,3.33,0,7,5,23,4.60,0,0,0,,0,0,0
21,1997,13,1997-11-30,25-182,CAR,,NOR,L 13-16,7,30,4.29,0,5,5,35,7.00,0,0,0,,0,0,0
22,1997,14,1997-12-08,25-190,CAR,@,DAL,W 23-13,3,6,2.00,0,7,4,31,7.75,1,1,8,8.00,0,1,6
23,1997,15,1997-12-14,25-196,CAR,,GNB,L 10-31,1,1,1.00,0,1,0,0,,0,0,0,,0,0,0
24,1997,16,1997-12-20,25-202,CAR,,STL,L 18-30,1,2,2.00,0,4,2,13,6.50,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
25,1998,9,1998-11-08,26-160,IND,@,MIA,L 14-27,0,0,,0,1,1,2,2.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
26,1999,1,1999-09-12,27-103,IND,,BUF,W 31-14,0,0,,0,0,0,0,,0,1,14,14.00,0,0,0
27,1999,2,1999-09-19,27-110,IND,@,NWE,L 28-31,0,0,,0,1,1,4,4.00,0,0,0,,0,0,0
28,1999,3,1999-09-26,27-117,IND,@,SDG,W 27-19,,,,,,,,,,,,,,,
29,1999,7,1999-10-31,27-152,IND,,DAL,W 34-24,,,,,,,,,,,,,,,
30,1999,10,1999-11-21,27-173,IND,@,PHI,W 44-17,,,,,0,,,,,,,,,,
,,,30 Games,,,,,18-12-0,45,157,3.49,1,61,44,290,6.59,2,6,42,7.00,0,3,18
