
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,2001,1,2001-09-09,24-018,MIN,,CAR,L 13-24,3,15,5.00,0,1,1,-3,-3.00,0,0,0,,0,0,0
2,2001,2,2001-09-23,24-032,MIN,@,CHI,L 10-17,,,,,,,,,,,,,,,
3,2001,3,2001-09-30,24-039,MIN,,TAM,W 20-16,3,6,2.00,0,1,1,7,7.00,0,0,0,,0,0,0
4,2001,4,2001-10-07,24-046,MIN,@,NOR,L 15-28,1,5,5.00,0,1,1,13,13.00,0,0,0,,0,0,0
5,2001,5,2001-10-14,24-053,MIN,,DET,W 31-26,4,12,3.00,0,1,1,8,8.00,0,0,0,,0,0,0
6,2001,6,2001-10-21,24-060,MIN,,GNB,W 35-13,22,90,4.09,0,2,2,5,2.50,0,0,0,,0,0,0
7,2001,7,2001-10-28,24-067,MIN,@,TAM,L 14-41,5,8,1.60,0,3,2,14,7.00,0,0,0,,0,0,0
8,2001,8,2001-11-11,24-081,MIN,@,PHI,L 17-48,9,19,2.11,0,3,2,45,22.50,0,0,0,,0,0,0
9,2001,9,2001-11-19,24-089,MIN,,NYG,W 28-16,,,,,,,,,,,,,,,
10,2001,10,2001-11-25,24-095,MIN,,CHI,L 6-13,2,4,2.00,0,1,1,-5,-5.00,0,0,0,,0,0,0
11,2001,11,2001-12-02,24-102,MIN,@,PIT,L 16-21,1,9,9.00,0,1,1,-4,-4.00,0,0,0,,0,0,0
12,2001,12,2001-12-09,24-109,MIN,,TEN,W 42-24,4,9,2.25,0,1,1,38,38.00,1,0,0,,0,1,6
13,2001,13,2001-12-16,24-116,MIN,@,DET,L 24-27,3,9,3.00,0,3,3,17,5.67,0,0,0,,0,0,0
14,2001,14,2001-12-23,24-123,MIN,,JAX,L 3-33,,,,,,,,,,,,,,,
15,2001,15,2001-12-30,24-130,MIN,@,GNB,L 13-24,5,9,1.80,0,1,0,0,,0,0,0,,0,0,0
16,2001,16,2002-01-07,24-138,MIN,@,BAL,L 3-19,1,0,0.00,0,0,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
17,2002,1,2002-09-08,25-017,MIN,@,CHI,L 23-27,5,33,6.60,0,1,0,0,,0,1,16,16.00,0,0,0
18,2002,2,2002-09-15,25-024,MIN,,BUF,L 39-45,4,41,10.25,0,0,0,0,,0,4,82,20.50,0,0,0
19,2002,3,2002-09-22,25-031,MIN,,CAR,L 14-21,1,2,2.00,0,0,0,0,,0,1,15,15.00,0,0,0
20,2002,4,2002-09-29,25-038,MIN,@,SEA,L 23-48,1,10,10.00,0,0,0,0,,0,0,0,,0,0,0
21,2002,5,2002-10-13,25-052,MIN,,DET,W 31-24,0,0,,0,0,0,0,,0,2,59,29.50,0,0,0
22,2002,6,2002-10-20,25-059,MIN,@,NYJ,L 7-20,1,3,3.00,0,0,0,0,,0,3,53,17.67,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
23,2003,1,2003-09-07,26-016,MIN,@,GNB,W 30-25,4,9,2.25,0,1,1,8,8.00,0,0,0,,0,0,0
24,2003,4,2003-09-28,26-037,MIN,,SFO,W 35-7,1,2,2.00,0,0,0,0,,0,0,0,,0,0,0
25,2003,5,2003-10-05,26-044,MIN,@,ATL,W 39-26,10,22,2.20,0,0,0,0,,0,0,0,,0,0,0
26,2003,7,2003-10-26,26-065,MIN,,NYG,L 17-29,0,0,,0,0,0,0,,0,4,51,12.75,0,0,0
,,,26 Games,,,,,9-17-0,90,317,3.52,0,21,17,143,8.41,1,15,276,18.40,0,1,6
