
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1991,1,1991-09-01,24-135,ATL,@,KAN,L 3-14,7,32,4.57,0,,0,0,,0,0,0,,0,0,0
2,1991,2,1991-09-08,24-142,ATL,,MIN,L 19-20,0,0,,0,,,,,,0,0,,0,,
3,1991,3,1991-09-15,24-149,ATL,@,SDG,W 13-10,0,0,,0,,,,,,0,0,,0,,
4,1991,6,1991-10-13,24-177,ATL,@,SFO,W 39-34,3,11,3.67,0,,0,0,,0,0,0,,0,0,0
5,1991,7,1991-10-20,24-184,ATL,@,PHO,L 10-16,4,34,8.50,0,,0,0,,0,0,0,,0,0,0
6,1991,8,1991-10-27,24-191,ATL,,RAM,W 31-14,5,30,6.00,1,,0,0,,0,0,0,,0,1,6
7,1991,9,1991-11-03,24-198,ATL,,SFO,W 17-14,5,9,1.80,0,,0,0,,0,0,0,,0,0,0
8,1991,10,1991-11-10,24-205,ATL,@,WAS,L 17-56,3,3,1.00,0,,0,0,,0,1,14,14.00,0,0,0
9,1991,11,1991-11-17,24-212,ATL,,TAM,W 43-7,0,0,,0,,,,,,0,0,,0,,
10,1991,12,1991-11-24,24-219,ATL,@,NOR,W 23-20,0,0,,0,,,,,,0,0,,0,,
11,1991,13,1991-12-01,24-226,ATL,,GNB,W 35-31,0,0,,0,,,,,,0,0,,0,,
12,1991,14,1991-12-08,24-233,ATL,@,RAM,W 31-14,1,3,3.00,0,,0,0,,0,0,0,,0,0,0
13,1991,15,1991-12-15,24-240,ATL,,SEA,W 26-13,1,5,5.00,0,,0,0,,0,0,0,,0,0,0
14,1991,16,1991-12-22,24-247,ATL,@,DAL,L 27-31,0,0,,0,,,,,,0,0,,0,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
15,1992,1,1992-09-06,25-140,NYJ,@,ATL,L 17-20,0,0,,0,,0,0,,0,,,,,,
16,1992,2,1992-09-13,25-147,NYJ,@,PIT,L 10-27,0,0,,0,,0,0,,0,,,,,,
17,1992,3,1992-09-20,25-154,NYJ,,SFO,L 14-31,3,13,4.33,0,3,1,8,8.00,0,0,0,,0,0,0
18,1992,4,1992-09-27,25-161,NYJ,@,RAM,L 10-18,1,7,7.00,0,,0,0,,0,0,0,,0,0,0
19,1992,5,1992-10-04,25-168,NYJ,,NWE,W 30-21,0,0,,0,,0,0,,0,,,,,,
20,1992,6,1992-10-11,25-175,NYJ,@,IND,L 3-6,0,0,,0,,0,0,,0,,,,,,
21,1992,7,1992-10-26,25-190,NYJ,,BUF,L 20-24,2,30,15.00,1,1,1,9,9.00,0,0,0,,0,1,6
22,1992,8,1992-11-01,25-196,NYJ,,MIA,W 26-14,2,15,7.50,0,,0,0,,0,0,0,,0,0,0
23,1992,9,1992-11-08,25-203,NYJ,@,DEN,L 16-27,0,0,,0,,0,0,,0,,,,,,
24,1992,10,1992-11-15,25-210,NYJ,,CIN,W 17-14,7,64,9.14,0,,0,0,,0,0,0,,0,0,0
25,1992,11,1992-11-22,25-217,NYJ,@,NWE,L 3-24,5,26,5.20,0,2,1,14,14.00,0,0,0,,0,0,0
26,1992,12,1992-11-29,25-224,NYJ,,KAN,L 7-23,0,0,,0,3,1,5,5.00,0,0,0,,0,0,0
27,1992,13,1992-12-06,25-231,NYJ,@,BUF,W 24-17,5,25,5.00,0,2,2,7,3.50,0,0,0,,0,0,0
28,1992,14,1992-12-13,25-238,NYJ,,IND,L 6-10,2,6,3.00,0,1,1,13,13.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
29,1993,1,1993-09-05,26-139,NYJ,,DEN,L 20-26,0,0,,0,,0,0,,0,,,,,,
30,1993,2,1993-09-12,26-146,NYJ,@,MIA,W 24-14,2,9,4.50,0,4,4,55,13.75,1,0,0,,0,1,6
31,1993,3,1993-09-26,26-160,NYJ,,NWE,W 45-7,3,8,2.67,0,,0,0,,0,0,0,,0,0,0
,,,31 Games,,,,,15-16-0,61,330,5.41,2,16,11,111,10.09,1,1,14,14.00,0,3,18
