
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
1,1969,1,1969-09-14,22-252,MIA,@,CIN,L 21-27,0,0,,0,,0,0,,0,2,132,66.00,1,0,0,,0,1,6
2,1969,2,1969-09-20,22-258,MIA,@,OAK,L 17-20,0,0,,0,,0,0,,0,1,33,33.00,0,2,-13,-6.50,0,0,0
3,1969,3,1969-09-28,22-266,MIA,@,HOU,L 10-22,0,0,,0,,0,0,,0,3,54,18.00,0,1,-4,-4.00,0,0,0
4,1969,4,1969-10-04,22-272,MIA,,OAK,T 20-20,0,0,,0,,0,0,,0,3,83,27.67,0,0,0,,0,0,0
5,1969,5,1969-10-11,22-279,MIA,,SDG,L 14-21,0,0,,0,,0,0,,0,2,62,31.00,0,2,0,0.00,0,0,0
6,1969,6,1969-10-19,22-287,MIA,@,KAN,L 10-17,7,28,4.00,1,,0,0,,0,2,70,35.00,0,7,123,17.57,0,1,6
7,1969,7,1969-10-26,22-294,MIA,,BUF,W 24-6,6,28,4.67,0,,0,0,,0,2,54,27.00,0,2,4,2.00,0,0,0
8,1969,8,1969-11-02,22-301,MIA,@,NYJ,L 31-34,1,-1,-1.00,0,,0,0,,0,3,55,18.33,0,1,3,3.00,0,0,0
9,1969,9,1969-11-09,22-308,MIA,@,BOS,W 17-16,0,0,,0,,0,0,,0,3,77,25.67,0,0,0,,0,0,0
10,1969,10,1969-11-16,22-315,MIA,@,BUF,L 3-28,1,1,1.00,0,,1,29,29.00,0,5,113,22.60,0,4,27,6.75,0,0,0
11,1969,11,1969-11-23,22-322,MIA,,HOU,L 7-32,4,51,12.75,0,,1,3,3.00,0,4,72,18.00,0,0,0,,0,0,0
12,1969,12,1969-11-30,22-329,MIA,,BOS,L 23-38,0,0,,0,,0,0,,0,4,82,20.50,0,3,-14,-4.67,0,0,0
13,1969,13,1969-12-07,22-336,MIA,,DEN,W 27-24,2,2,1.00,0,,0,0,,0,4,99,24.75,0,1,4,4.00,0,0,0
14,1969,14,1969-12-14,22-343,MIA,,NYJ,L 9-27,2,1,0.50,0,,4,33,8.25,0,5,150,30.00,0,2,42,21.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
15,1970,3,1970-10-03,23-271,MIA,,OAK,W 20-13,0,0,,0,,0,0,,0,2,58,29.00,0,0,0,,0,0,0
16,1970,4,1970-10-10,23-278,MIA,@,NYJ,W 20-6,0,0,,0,,0,0,,0,3,56,18.67,0,2,-1,-0.50,0,0,0
17,1970,5,1970-10-18,23-286,MIA,@,BUF,W 33-14,2,7,3.50,0,,0,0,,0,2,63,31.50,0,0,0,,0,0,0
18,1970,6,1970-10-25,23-293,MIA,,CLE,L 0-28,4,30,7.50,0,,1,19,19.00,0,2,56,28.00,0,0,0,,0,0,0
19,1970,7,1970-11-01,23-300,MIA,@,BAL,L 0-35,8,89,11.13,0,,3,68,22.67,0,6,145,24.17,0,0,0,,0,0,0
20,1970,8,1970-11-08,23-307,MIA,@,PHI,L 17-24,3,13,4.33,0,,1,14,14.00,0,4,107,26.75,0,0,0,,0,0,0
21,1970,9,1970-11-15,23-314,MIA,,NOR,W 21-10,11,67,6.09,0,,3,30,10.00,0,2,60,30.00,0,0,0,,0,0,0
22,1970,10,1970-11-22,23-321,MIA,,BAL,W 34-17,5,25,5.00,0,,0,0,,0,2,42,21.00,0,0,0,,0,0,0
23,1970,11,1970-11-30,23-329,MIA,@,ATL,W 20-7,6,76,12.67,0,,0,0,,0,1,49,49.00,0,0,0,,0,0,0
24,1970,12,1970-12-06,23-335,MIA,,BOS,W 37-20,5,30,6.00,0,,2,1,0.50,0,2,116,58.00,1,0,0,,0,1,6
25,1970,13,1970-12-13,23-342,MIA,,NYJ,W 16-10,9,53,5.89,0,,1,18,18.00,0,1,11,11.00,0,0,0,,0,0,0
26,1970,14,1970-12-20,23-349,MIA,,BUF,W 45-7,7,19,2.71,0,,1,-1,-1.00,0,1,49,49.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
27,1971,1,1971-09-19,24-257,MIA,@,DEN,T 10-10,1,-5,-5.00,0,,0,0,,0,0,0,,0,0,0,,0,0,0
28,1971,2,1971-09-26,24-264,MIA,@,BUF,W 29-14,3,9,3.00,0,,0,0,,0,2,84,42.00,0,0,0,,0,0,0
29,1971,3,1971-10-03,24-271,MIA,,NYJ,L 10-14,5,14,2.80,0,,0,0,,0,1,25,25.00,0,0,0,,0,0,0
