
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1974,1,1974-09-15,22-128,CHI,,DET,W 17-9,0,0,,0,,0,0,,0,1,15,15.00,0,0,0
2,1974,2,1974-09-22,22-135,CHI,,NYJ,L 21-23,0,0,,0,,0,0,,0,1,9,9.00,0,0,0
3,1974,3,1974-09-29,22-142,CHI,@,MIN,L 7-11,0,0,,0,,0,0,,0,2,27,13.50,0,0,0
4,1974,5,1974-10-13,22-156,CHI,@,ATL,L 10-13,0,0,,0,,0,0,,0,1,22,22.00,0,0,0
5,1974,6,1974-10-21,22-164,CHI,,GNB,W 10-9,0,0,,0,,0,0,,0,2,44,22.00,0,0,0
6,1974,7,1974-10-27,22-170,CHI,@,BUF,L 6-16,0,0,,0,,0,0,,0,3,66,22.00,0,0,0
7,1974,8,1974-11-03,22-177,CHI,,MIN,L 0-17,0,0,,0,,1,7,7.00,0,2,39,19.50,0,0,0
8,1974,9,1974-11-10,22-184,CHI,@,GNB,L 3-20,0,0,,0,,0,0,,0,2,45,22.50,0,0,0
9,1974,10,1974-11-17,22-191,CHI,,SFO,L 0-34,1,-1,-1.00,0,,0,0,,0,1,25,25.00,0,0,0
10,1974,11,1974-11-24,22-198,CHI,@,DET,L 17-34,3,15,5.00,1,,1,8,8.00,0,3,71,23.67,0,1,6
11,1974,12,1974-12-01,22-205,CHI,,NYG,W 16-13,1,-3,-3.00,0,,0,0,,0,2,49,24.50,0,0,0
12,1974,13,1974-12-08,22-212,CHI,@,SDG,L 21-28,1,-2,-2.00,0,,0,0,,0,3,66,22.00,0,0,0
13,1974,14,1974-12-15,22-219,CHI,@,WAS,L 0-42,3,9,3.00,0,,1,8,8.00,0,4,89,22.25,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
14,1976,1,1976-09-12,24-125,GNB,,SFO,L 14-26,1,1,1.00,1,,1,18,18.00,0,0,0,,0,1,6
15,1976,2,1976-09-19,24-132,GNB,@,STL,L 0-29,4,11,2.75,0,,0,0,,0,3,59,19.67,0,0,0
16,1976,3,1976-09-26,24-139,GNB,@,CIN,L 7-28,4,9,2.25,0,,0,0,,0,0,0,,0,0,0
17,1976,5,1976-10-10,24-153,GNB,,SEA,W 27-20,4,26,6.50,0,,0,0,,0,0,0,,0,0,0
18,1976,6,1976-10-17,24-160,GNB,,PHI,W 28-13,1,0,0.00,0,,0,0,,0,0,0,,0,0,0
19,1976,7,1976-10-24,24-167,GNB,@,OAK,L 14-18,0,0,,0,,1,3,3.00,0,0,0,,0,0,0
,,,19 Games,,,,,5-14-0,23,65,2.83,2,,5,44,8.80,0,30,626,20.87,0,2,12
