
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1981,1,1981-09-06,21-358,KAN,@,PIT,W 37-33,2,2,1.00,0,,0,0,,0,0,0,,0,0,0
2,1981,2,1981-09-13,22-000,KAN,,TAM,W 19-10,1,8,8.00,0,,0,0,,0,1,22,22.00,0,0,0
3,1981,3,1981-09-20,22-007,KAN,,SDG,L 31-42,2,6,3.00,1,,0,0,,0,0,0,,0,1,6
4,1981,4,1981-09-27,22-014,KAN,@,SEA,W 20-14,5,40,8.00,0,,0,0,,0,2,38,19.00,0,0,0
5,1981,5,1981-10-04,22-021,KAN,@,NWE,L 17-33,2,3,1.50,0,,0,0,,0,0,0,,0,0,0
6,1981,6,1981-10-11,22-028,KAN,,OAK,W 27-0,1,4,4.00,1,,0,0,,0,0,0,,0,1,6
7,1981,7,1981-10-18,22-035,KAN,,DEN,W 28-14,6,12,2.00,1,,0,0,,0,0,0,,0,1,6
8,1981,8,1981-10-25,22-042,KAN,@,OAK,W 28-17,9,40,4.44,3,,1,2,2.00,0,0,0,,0,3,18
9,1981,9,1981-11-01,22-049,KAN,@,SDG,L 20-22,4,6,1.50,0,,1,2,2.00,1,0,0,,0,1,6
10,1981,10,1981-11-08,22-056,KAN,,CHI,L 13-16,14,56,4.00,0,,0,0,,0,0,0,,0,0,0
11,1981,11,1981-11-15,22-063,KAN,,HOU,W 23-10,5,14,2.80,1,,0,0,,0,0,0,,0,1,6
12,1981,12,1981-11-22,22-070,KAN,,SEA,W 40-13,17,70,4.12,2,,0,0,,0,0,0,,0,2,12
13,1981,13,1981-11-26,22-074,KAN,@,DET,L 10-27,4,4,1.00,1,,0,0,,0,0,0,,0,1,6
14,1981,14,1981-12-06,22-084,KAN,@,DEN,L 13-16,4,6,1.50,0,,0,0,,0,0,0,,0,0,0
15,1981,15,1981-12-13,22-091,KAN,,MIA,L 7-17,10,25,2.50,0,,3,24,8.00,0,0,0,,0,0,0
16,1981,16,1981-12-20,22-098,KAN,@,MIN,W 10-6,25,102,4.08,0,,1,3,3.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
17,1982,1,1982-09-12,22-364,KAN,@,BUF,L 9-14,12,53,4.42,0,,1,13,13.00,0,0,0,,0,0,0
18,1982,2,1982-09-19,23-006,KAN,,SDG,W 19-12,9,20,2.22,0,,1,5,5.00,0,0,0,,0,0,0
19,1982,3,1982-11-21,23-069,KAN,@,NOR,L 17-27,6,18,3.00,0,,0,0,,0,0,0,,0,0,0
20,1982,4,1982-11-28,23-076,KAN,@,RAM,L 14-20,10,43,4.30,1,,0,0,,0,0,0,,0,1,6
21,1982,5,1982-12-05,23-083,KAN,@,PIT,L 14-35,9,12,1.33,1,,1,8,8.00,0,0,0,,0,1,6
22,1982,6,1982-12-12,23-090,KAN,,RAI,L 16-21,10,21,2.10,1,,1,8,8.00,0,0,0,,0,1,6
23,1982,7,1982-12-19,23-097,KAN,@,DEN,W 37-16,19,49,2.58,0,,0,0,,0,0,0,,0,0,0
24,1982,8,1982-12-26,23-104,KAN,,SFO,L 13-26,6,17,2.83,0,,1,7,7.00,0,0,0,,0,0,0
25,1982,9,1983-01-02,23-111,KAN,,NYJ,W 37-13,5,10,2.00,0,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
