
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1974,3,1974-09-30,30-086,WAS,,DEN,W 30-3,4,6,1.50,0,,0,0,,0,0,0,,0,0,0
2,1974,4,1974-10-06,30-092,WAS,@,CIN,L 17-28,1,19,19.00,0,,3,10,3.33,1,0,0,,0,1,6
3,1974,5,1974-10-13,30-099,WAS,,MIA,W 20-17,1,2,2.00,0,,1,6,6.00,0,0,0,,0,0,0
4,1974,6,1974-10-20,30-106,WAS,,NYG,W 24-3,9,53,5.89,0,,2,21,10.50,1,0,0,,0,1,6
5,1974,7,1974-10-27,30-113,WAS,@,STL,L 20-23,17,77,4.53,0,,4,21,5.25,0,0,0,,0,0,0
6,1974,8,1974-11-03,30-120,WAS,@,GNB,W 17-6,13,47,3.62,0,,4,9,2.25,0,0,0,,0,0,0
7,1974,9,1974-11-10,30-127,WAS,@,PHI,W 27-20,7,21,3.00,0,,4,26,6.50,0,0,0,,0,0,0
8,1974,10,1974-11-17,30-134,WAS,,DAL,W 28-21,6,14,2.33,0,,0,0,,0,0,0,,0,0,0
9,1974,11,1974-11-24,30-141,WAS,,PHI,W 26-7,17,51,3.00,0,,5,31,6.20,0,0,0,,0,0,0
10,1974,12,1974-11-28,30-145,WAS,@,DAL,L 23-24,15,50,3.33,0,,1,10,10.00,0,1,22,22.00,0,0,0
11,1974,13,1974-12-09,30-156,WAS,@,RAM,W 23-17,10,48,4.80,0,,1,13,13.00,0,1,27,27.00,0,0,0
12,1974,14,1974-12-15,30-162,WAS,,CHI,W 42-0,3,3,1.00,0,,1,27,27.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
13,1975,1,1975-09-21,31-077,WAS,,NOR,W 41-3,9,13,1.44,0,,0,0,,0,0,0,,0,0,0
14,1975,2,1975-09-28,31-084,WAS,,NYG,W 49-13,8,33,4.13,0,,1,7,7.00,0,0,0,,0,0,0
15,1975,3,1975-10-05,31-091,WAS,@,PHI,L 10-26,1,2,2.00,0,,3,11,3.67,0,0,0,,0,0,0
16,1975,4,1975-10-13,31-099,WAS,,STL,W 27-17,5,20,4.00,0,,1,4,4.00,0,0,0,,0,0,0
17,1975,5,1975-10-19,31-105,WAS,@,HOU,L 10-13,10,20,2.00,0,,1,6,6.00,0,0,0,,0,0,0
18,1975,6,1975-10-26,31-112,WAS,@,CLE,W 23-7,4,22,5.50,0,,1,6,6.00,0,0,0,,0,0,0
19,1975,7,1975-11-02,31-119,WAS,,DAL,W 30-24,4,22,5.50,0,,2,20,10.00,0,0,0,,0,0,0
20,1975,9,1975-11-16,31-133,WAS,@,STL,L 17-20,10,50,5.00,0,,1,14,14.00,0,0,0,,0,0,0
21,1975,10,1975-11-23,31-140,WAS,,OAK,L 23-26,2,-6,-3.00,0,,0,0,,0,0,0,,0,0,0
22,1975,12,1975-12-07,31-154,WAS,@,ATL,W 30-27,1,-4,-4.00,0,,0,0,,0,0,0,,0,0,0
23,1975,13,1975-12-13,31-160,WAS,@,DAL,L 10-31,1,10,10.00,0,,1,4,4.00,0,0,0,,0,0,0
24,1975,14,1975-12-21,31-168,WAS,,PHI,L 3-26,1,13,13.00,0,,2,9,4.50,0,0,0,,0,0,0
,,,24 Games,,,,,15-9-0,159,586,3.69,0,,39,255,6.54,2,2,49,24.50,0,2,12
