
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1977,1,1977-09-18,21-327,SEA,,BAL,L 14-29,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,23,11.50,0,0,0
2,1977,2,1977-09-25,21-334,SEA,@,CIN,L 20-42,11,32,2.91,1,,4,105,26.25,1,0,0,,0,0,0,,,,0,0,,0,2,12
3,1977,3,1977-10-02,21-341,SEA,,DEN,L 13-24,6,14,2.33,0,,0,0,,0,1,1,100.00,43,1,0,158.3,43.00,63.00,0,0,,0,0,0
4,1977,4,1977-10-09,21-348,SEA,@,NWE,L 0-31,11,33,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
5,1977,5,1977-10-16,21-355,SEA,,TAM,W 30-23,10,28,2.80,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
6,1977,6,1977-10-23,21-362,SEA,@,MIA,L 13-31,3,11,3.67,0,,1,2,2.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
7,1977,7,1977-10-30,22-004,SEA,,BUF,W 56-17,8,58,7.25,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
8,1977,8,1977-11-06,22-011,SEA,@,OAK,L 7-44,5,5,1.00,0,,2,13,6.50,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0
9,1977,9,1977-11-13,22-018,SEA,@,NYJ,W 17-0,17,68,4.00,0,,3,26,8.67,1,0,0,,0,0,0,,,,0,0,,0,1,6
10,1977,10,1977-11-20,22-025,SEA,,HOU,L 10-22,4,13,3.25,0,,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
11,1977,11,1977-11-27,22-032,SEA,,SDG,L 28-30,3,18,6.00,0,,1,16,16.00,1,0,0,,0,0,0,,,,2,29,14.50,0,1,6
12,1977,12,1977-12-04,22-039,SEA,@,PIT,L 20-30,12,40,3.33,0,,1,14,14.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
13,1977,13,1977-12-11,22-046,SEA,@,KAN,W 34-31,8,44,5.50,2,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,12
14,1977,14,1977-12-18,22-053,SEA,,CLE,W 20-19,1,5,5.00,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
15,1978,1,1978-09-03,22-312,SEA,,SDG,L 20-24,18,61,3.39,0,,5,41,8.20,0,0,0,,0,0,0,,,,0,0,,0,0,0
16,1978,2,1978-09-10,22-319,SEA,@,PIT,L 10-21,9,20,2.22,1,,3,18,6.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
17,1978,3,1978-09-17,22-326,SEA,@,NYJ,W 24-17,23,121,5.26,3,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,18
18,1978,4,1978-09-24,22-333,SEA,,DET,W 28-16,15,48,3.20,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
19,1978,5,1978-10-01,22-340,SEA,@,DEN,L 7-28,10,45,4.50,1,,7,39,5.57,0,1,1,100.00,15,0,0,118.7,15.00,15.00,0,0,,0,1,6
20,1978,6,1978-10-08,22-347,SEA,,MIN,W 29-28,7,34,4.86,1,,4,45,11.25,0,0,0,,0,0,0,,,,0,0,,0,1,6
21,1978,7,1978-10-15,22-354,SEA,@,GNB,L 28-45,22,104,4.73,1,,2,17,8.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
22,1978,8,1978-10-22,22-361,SEA,,OAK,W 27-7,12,51,4.25,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
23,1978,11,1978-11-12,23-017,SEA,,BAL,L 14-17,14,106,7.57,2,,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,2,12
24,1978,12,1978-11-19,23-024,SEA,@,KAN,W 13-10,13,44,3.38,1,,4,15,3.75,0,0,0,,0,0,0,,,,0,0,,0,1,6
25,1978,14,1978-12-03,23-038,SEA,,CLE,W 47-24,23,91,3.96,3,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,3,18
26,1978,15,1978-12-10,23-045,SEA,@,SDG,L 10-37,8,27,3.38,0,,2,5,2.50,1,0,0,,0,0,0,,,,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
27,1979,1,1979-09-02,23-311,SEA,,SDG,L 16-33,9,35,3.89,0,,3,15,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
28,1979,2,1979-09-09,23-318,SEA,@,MIA,L 10-19,7,12,1.71,0,,1,13,13.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
29,1979,4,1979-09-23,23-332,SEA,@,DEN,L 34-37,4,6,1.50,0,,0,0,,0,1,1,100.00,18,0,0,118.7,18.00,18.00,0,0,,0,0,0
,,,29 Games,,,,,11-18-0,293,1174,4.01,19,,46,399,8.67,4,3,7,42.86,76,1,1,83.0,10.86,7.29,4,52,13.00,0,23,138
