
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1994,1,1994-09-04,23-255,CHI,,TAM,W 21-9,0,0,,0,0,0,0,,0,1,18,18.00,0,0,0
2,1994,2,1994-09-12,23-263,CHI,@,PHI,L 22-30,0,0,,0,,0,0,,0,0,0,,0,,
3,1994,3,1994-09-18,23-269,CHI,,MIN,L 14-42,2,16,8.00,0,4,3,13,4.33,0,0,0,,0,0,0
4,1994,4,1994-09-25,23-276,CHI,@,NYJ,W 19-7,0,0,,0,,0,0,,0,0,0,,0,,
5,1994,5,1994-10-02,23-283,CHI,,BUF,W 20-13,11,45,4.09,0,5,4,16,4.00,0,0,0,,0,0,0
6,1994,6,1994-10-09,23-290,CHI,,NOR,W 17-7,7,28,4.00,0,4,3,18,6.00,0,0,0,,0,0,0
7,1994,7,1994-10-23,23-304,CHI,@,DET,L 16-21,14,66,4.71,0,6,3,17,5.67,0,0,0,,0,0,0
8,1994,8,1994-10-31,23-312,CHI,,GNB,L 6-33,7,13,1.86,0,1,0,0,,0,0,0,,0,0,0
9,1994,9,1994-11-06,23-318,CHI,@,TAM,W 20-6,19,79,4.16,0,3,2,6,3.00,0,0,0,,0,0,0
10,1994,10,1994-11-13,23-325,CHI,@,MIA,W 17-14,8,22,2.75,0,7,7,51,7.29,0,0,0,,0,0,0
11,1994,11,1994-11-20,23-332,CHI,,DET,W 20-10,5,14,2.80,0,8,7,53,7.57,0,0,0,,0,0,0
12,1994,12,1994-11-27,23-339,CHI,@,ARI,W 19-16,13,54,4.15,0,3,2,-3,-1.50,0,0,0,,0,0,0
13,1994,13,1994-12-01,23-343,CHI,@,MIN,L 27-33,5,15,3.00,0,3,2,10,5.00,0,0,0,,0,0,0
14,1994,14,1994-12-11,23-353,CHI,@,GNB,L 3-40,3,4,1.33,0,2,1,4,4.00,0,0,0,,0,0,0
15,1994,15,1994-12-18,23-360,CHI,,RAM,W 27-13,23,92,4.00,1,2,2,20,10.00,0,0,0,,0,1,6
16,1994,16,1994-12-24,24-001,CHI,,NWE,L 3-13,6,16,2.67,0,8,3,31,10.33,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
17,1995,1,1995-09-03,24-254,CHI,,MIN,W 31-14,0,0,,0,1,1,4,4.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
18,1996,1,1996-09-02,25-254,CHI,,DAL,W 22-6,10,21,2.10,0,4,3,103,34.33,1,0,0,,0,1,6
19,1996,2,1996-09-08,25-260,CHI,@,WAS,L 3-10,12,43,3.58,0,5,3,15,5.00,0,0,0,,0,0,0
20,1996,3,1996-09-15,25-267,CHI,,MIN,L 14-20,7,41,5.86,0,2,1,16,16.00,0,0,0,,0,0,0
21,1996,8,1996-10-28,25-310,CHI,@,MIN,W 15-13,15,61,4.07,0,0,0,0,,0,0,0,,0,0,0
22,1996,9,1996-11-03,25-316,CHI,,TAM,W 13-10,19,118,6.21,1,0,0,0,,0,0,0,,0,1,6
23,1996,10,1996-11-10,25-323,CHI,@,DEN,L 12-17,23,112,4.87,0,4,3,31,10.33,0,0,0,,0,0,0
24,1996,11,1996-11-17,25-330,CHI,@,KAN,L 10-14,17,35,2.06,1,1,1,-2,-2.00,0,0,0,,0,1,6
