
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
1,1973,1,1973-09-16,25-054,NWE,,BUF,L 13-31,2,8,4.00,1,,1,29,29.00,0,4,88,22.00,0,0,0,,0,1,6
2,1973,2,1973-09-23,25-061,NWE,,KAN,L 7-10,2,5,2.50,0,,1,7,7.00,0,1,21,21.00,0,0,0,,0,0,0
3,1973,3,1973-09-30,25-068,NWE,@,MIA,L 23-44,0,0,,0,,1,9,9.00,0,3,60,20.00,0,0,0,,0,0,0
4,1973,4,1973-10-07,25-075,NWE,,BAL,W 24-16,4,17,4.25,0,,0,0,,0,3,82,27.33,0,3,80,26.67,0,0,0
5,1973,5,1973-10-14,25-082,NWE,,NYJ,L 7-9,5,11,2.20,0,,1,4,4.00,0,2,45,22.50,0,1,3,3.00,0,0,0
6,1973,6,1973-10-21,25-089,NWE,@,CHI,W 13-10,4,9,2.25,0,,0,0,,0,2,54,27.00,0,4,27,6.75,0,0,0
7,1973,7,1973-10-28,25-096,NWE,,MIA,L 14-30,1,3,3.00,0,,0,0,,0,5,127,25.40,0,3,3,1.00,0,0,0
8,1973,8,1973-11-04,25-103,NWE,@,PHI,L 23-24,0,0,,0,,0,0,,0,5,157,31.40,0,3,28,9.33,0,0,0
9,1973,9,1973-11-11,25-110,NWE,@,NYJ,L 13-33,2,12,6.00,0,,0,0,,0,3,123,41.00,0,4,64,16.00,0,0,0
10,1973,10,1973-11-18,25-117,NWE,,GNB,W 33-24,14,43,3.07,0,,3,69,23.00,0,1,29,29.00,0,3,31,10.33,0,0,0
11,1973,11,1973-11-25,25-124,NWE,@,HOU,W 32-0,15,43,2.87,1,,1,14,14.00,0,1,11,11.00,0,3,28,9.33,0,1,6
12,1973,12,1973-12-02,25-131,NWE,,SDG,W 30-14,4,24,6.00,0,,0,0,,0,3,138,46.00,1,1,14,14.00,0,1,6
13,1973,13,1973-12-09,25-138,NWE,@,BUF,L 13-37,0,0,,0,,2,38,19.00,0,4,67,16.75,0,1,4,4.00,0,0,0
14,1973,14,1973-12-16,25-145,NWE,@,BAL,L 13-18,8,25,3.13,0,,8,95,11.88,1,4,90,22.50,0,1,0,0.00,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
15,1974,1,1974-09-15,26-053,NWE,,MIA,W 34-24,18,88,4.89,1,,2,24,12.00,0,3,70,23.33,0,1,4,4.00,0,1,6
16,1974,2,1974-09-22,26-060,NWE,@,NYG,W 28-20,13,74,5.69,1,,1,12,12.00,1,2,79,39.50,0,2,26,13.00,0,2,12
17,1974,3,1974-09-29,26-067,NWE,,RAM,W 20-14,16,62,3.88,0,,3,15,5.00,0,2,52,26.00,0,1,38,38.00,0,0,0
18,1974,4,1974-10-06,26-074,NWE,,BAL,W 42-3,13,59,4.54,1,,0,0,,0,1,29,29.00,0,2,79,39.50,0,1,6
19,1974,5,1974-10-13,26-081,NWE,@,NYJ,W 24-0,16,59,3.69,0,,2,17,8.50,0,0,0,,0,3,54,18.00,0,0,0
20,1974,6,1974-10-20,26-088,NWE,@,BUF,L 28-30,14,50,3.57,0,,1,17,17.00,0,5,102,20.40,0,1,48,48.00,0,0,0
21,1974,7,1974-10-27,26-095,NWE,@,MIN,W 17-14,14,30,2.14,0,,4,51,12.75,0,3,59,19.67,0,5,55,11.00,0,0,0
22,1974,8,1974-11-03,26-102,NWE,,BUF,L 28-29,17,69,4.06,1,,4,77,19.25,2,1,23,23.00,0,0,0,,0,3,18
23,1974,9,1974-11-10,26-109,NWE,,CLE,L 14-21,18,61,3.39,0,,4,42,10.50,0,3,33,11.00,0,6,80,13.33,0,0,0
24,1974,10,1974-11-17,26-116,NWE,,NYJ,L 16-21,15,49,3.27,1,,0,0,,0,1,19,19.00,0,5,54,10.80,0,1,6
25,1974,11,1974-11-24,26-123,NWE,@,BAL,W 27-17,26,58,2.23,1,,3,29,9.67,0,0,0,,0,4,22,5.50,0,1,6
26,1974,12,1974-12-01,26-130,NWE,@,OAK,L 26-41,18,54,3.00,0,,6,53,8.83,0,5,125,25.00,0,1,13,13.00,0,0,0
27,1974,13,1974-12-08,26-137,NWE,,PIT,L 17-21,19,55,2.89,1,,3,69,23.00,1,1,21,21.00,0,0,0,,0,2,12
28,1974,14,1974-12-15,26-144,NWE,@,MIA,L 27-34,14,56,4.00,0,,5,68,13.60,1,1,17,17.00,0,4,44,11.00,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
