
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1996,1,1996-09-01,22-254,MIA,,NWE,W 24-10,8,6,77,12.83,0,0,0,,0,0,0,,0,0,0
2,1996,2,1996-09-08,22-261,MIA,@,ARI,W 38-10,1,1,13,13.00,0,0,0,,0,0,0,,0,0,0
3,1996,3,1996-09-15,22-268,MIA,,NYJ,W 36-27,2,1,74,74.00,1,0,0,,0,0,0,,0,1,6
4,1996,4,1996-09-23,22-276,MIA,@,IND,L 6-10,5,4,20,5.00,0,0,0,,0,0,0,,0,0,0
5,1996,5,1996-10-06,22-289,MIA,,SEA,L 15-22,2,1,5,5.00,0,1,3,3.00,0,0,0,,0,0,0
6,1996,6,1996-10-13,22-296,MIA,@,BUF,W 21-7,1,0,0,,0,1,16,16.00,0,0,0,,0,0,0
7,1996,7,1996-10-20,22-303,MIA,@,PHI,L 28-35,3,1,-4,-4.00,0,0,0,,0,0,0,,0,0,0
8,1996,8,1996-10-27,22-310,MIA,,DAL,L 10-29,3,2,24,12.00,1,0,0,,0,0,0,,0,1,6
9,1996,9,1996-11-03,22-317,MIA,@,NWE,L 23-42,4,4,35,8.75,0,0,0,,0,0,0,,0,0,0
10,1996,10,1996-11-10,22-324,MIA,,IND,W 37-13,2,2,26,13.00,0,0,0,,0,0,0,,0,0,0
11,1996,11,1996-11-17,22-331,MIA,@,HOU,W 23-20,1,0,0,,0,0,0,,0,,,,,,
12,1996,12,1996-11-25,22-339,MIA,,PIT,L 17-24,3,1,0,0.00,0,2,8,4.00,0,0,0,,0,0,0
13,1996,13,1996-12-01,22-345,MIA,@,OAK,L 7-17,2,1,10,10.00,0,0,0,,0,0,0,,0,0,0
14,1996,14,1996-12-08,22-352,MIA,,NYG,L 7-17,2,2,6,3.00,0,1,1,1.00,0,0,0,,0,0,0
15,1996,15,1996-12-16,22-360,MIA,,BUF,W 16-14,8,4,47,11.75,0,1,4,4.00,0,0,0,,0,0,0
16,1996,16,1996-12-22,23-000,MIA,@,NYJ,W 31-28,3,3,21,7.00,0,1,-5,-5.00,0,0,0,,0,0,0
