
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1983,1,1983-09-04,22-011,ATL,@,CHI,W 20-17,,0,0,,0,,,,,,
2,1983,2,1983-09-11,22-018,ATL,,NYG,L 13-16,,0,0,,0,,,,,,
3,1983,3,1983-09-18,22-025,ATL,@,DET,W 30-14,,0,0,,0,,,,,,
4,1983,4,1983-09-25,22-032,ATL,@,SFO,L 20-24,,0,0,,0,,,,,,
5,1983,5,1983-10-02,22-039,ATL,,PHI,L 24-28,,0,0,,0,,,,,,
6,1983,6,1983-10-09,22-046,ATL,,NOR,L 17-19,,0,0,,0,,,,,,
7,1983,7,1983-10-16,22-053,ATL,@,RAM,L 21-27,,0,0,,0,,,,,,
8,1983,8,1983-10-23,22-060,ATL,@,NYJ,W 27-21,,0,0,,0,,,,,,
9,1983,9,1983-10-30,22-067,ATL,,NWE,W 24-13,,0,0,,0,,,,,,
10,1983,10,1983-11-06,22-074,ATL,@,NOR,L 10-27,,1,6,6.00,0,0,0,,0,0,0
11,1983,11,1983-11-14,22-082,ATL,,RAM,L 13-36,,1,8,8.00,0,0,0,,0,0,0
12,1983,12,1983-11-20,22-088,ATL,,SFO,W 28-24,,0,0,,0,,,,,,
13,1983,13,1983-11-27,22-095,ATL,,GNB,W 47-41,,0,0,,0,,,,,,
14,1983,14,1983-12-04,22-102,ATL,@,WAS,L 21-37,,0,0,,0,,,,,,
15,1983,15,1983-12-10,22-108,ATL,@,MIA,L 24-31,,1,23,23.00,0,0,0,,0,0,0
16,1983,16,1983-12-18,22-116,ATL,,BUF,W 31-14,,0,0,,0,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
17,1984,1,1984-09-02,23-009,ATL,@,NOR,W 36-28,,0,0,,0,1,3,3.00,0,0,0
18,1984,2,1984-09-09,23-016,ATL,,DET,L 24-27,,0,0,,0,0,0,,0,,
19,1984,3,1984-09-16,23-023,ATL,@,MIN,L 20-27,,0,0,,0,0,0,,0,,
20,1984,4,1984-09-23,23-030,ATL,,HOU,W 42-10,,1,7,7.00,0,0,0,,0,0,0
21,1984,5,1984-09-30,23-037,ATL,@,SFO,L 5-14,,0,0,,0,0,0,,0,,
22,1984,6,1984-10-07,23-044,ATL,@,RAM,W 30-28,,0,0,,0,0,0,,0,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
23,1985,1,1985-09-08,24-015,ATL,,DET,L 27-28,,0,0,,0,0,0,,0,,
24,1985,2,1985-09-15,24-022,ATL,@,SFO,L 16-35,,1,6,6.00,0,0,0,,0,0,0
25,1985,3,1985-09-22,24-029,ATL,,DEN,L 28-44,,1,8,8.00,0,0,0,,0,0,0
26,1985,4,1985-09-29,24-036,ATL,@,RAM,L 6-17,,1,15,15.00,0,0,0,,0,0,0
27,1985,5,1985-10-06,24-043,ATL,,SFO,L 17-38,,0,0,,0,0,0,,0,,
28,1985,6,1985-10-13,24-050,ATL,@,SEA,L 26-30,,0,0,,0,0,0,,0,,
29,1985,8,1985-10-27,24-064,ATL,@,DAL,L 10-24,,1,3,3.00,1,0,0,,0,1,6
30,1985,9,1985-11-03,24-071,ATL,,WAS,L 10-44,,0,0,,0,0,0,,0,,
31,1985,10,1985-11-10,24-078,ATL,@,PHI,L 17-23,,0,0,,0,0,0,,0,,
32,1985,11,1985-11-17,24-085,ATL,,RAM,W 30-14,,0,0,,0,0,0,,0,,
33,1985,12,1985-11-24,24-092,ATL,@,CHI,L 0-36,,0,0,,0,1,11,11.00,0,0,0
34,1985,13,1985-12-01,24-099,ATL,,RAI,L 24-34,,0,0,,0,0,0,,0,,
35,1985,14,1985-12-08,24-106,ATL,@,KAN,L 10-38,,0,0,,0,0,0,,0,,
36,1985,15,1985-12-15,24-113,ATL,,MIN,W 14-13,,0,0,,0,0,0,,0,,
37,1985,16,1985-12-22,24-120,ATL,@,NOR,W 16-10,,3,25,8.33,0,0,0,,0,0,0
,,,37 Games,,,,,13-24-0,,11,101,9.18,1,2,14,7.00,0,1,6
