
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2001,1,2001-09-09,22-071,MIA,@,TEN,W 31-23,,,,,0,,,,,,,,,,,,,
2,2001,2,2001-09-23,22-085,MIA,,OAK,W 18-15,1,1,1.00,0,1,1,8,8.00,0,0,0,,0,0,0,0.0,0,0
3,2001,3,2001-09-30,22-092,MIA,@,STL,L 10-42,0,0,,0,1,1,5,5.00,0,0,0,,0,0,0,0.0,0,0
4,2001,4,2001-10-07,22-099,MIA,,NWE,W 30-10,7,25,3.57,0,1,1,-1,-1.00,0,0,0,,0,0,0,0.0,0,0
5,2001,5,2001-10-14,22-106,MIA,@,NYJ,L 17-21,1,29,29.00,1,3,2,35,17.50,0,0,0,,0,1,6,0.0,0,0
6,2001,6,2001-10-28,22-120,MIA,@,SEA,W 24-20,2,11,5.50,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
7,2001,7,2001-11-04,22-127,MIA,,CAR,W 23-6,4,13,3.25,0,4,2,20,10.00,0,0,0,,0,0,0,0.0,0,0
8,2001,8,2001-11-11,22-134,MIA,@,IND,W 27-24,7,71,10.14,1,2,2,18,9.00,0,0,0,,0,1,6,0.0,0,0
9,2001,9,2001-11-18,22-141,MIA,,NYJ,L 0-24,6,9,1.50,0,6,5,23,4.60,0,0,0,,0,0,0,0.0,0,0
10,2001,10,2001-11-25,22-148,MIA,@,BUF,W 34-27,8,38,4.75,0,2,1,18,18.00,0,0,0,,0,0,0,0.0,0,0
11,2001,11,2001-12-02,22-155,MIA,,DEN,W 21-10,2,1,0.50,0,1,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
12,2001,12,2001-12-10,22-163,MIA,,IND,W 41-6,4,28,7.00,0,2,2,41,20.50,0,0,0,,0,0,0,0.0,0,0
13,2001,13,2001-12-16,22-169,MIA,@,SFO,L 0-21,2,12,6.00,0,4,4,27,6.75,0,0,0,,0,0,0,0.0,0,0
14,2001,14,2001-12-22,22-175,MIA,@,NWE,L 13-20,3,7,2.33,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2001,15,2001-12-30,22-183,MIA,,ATL,W 21-14,9,33,3.67,0,10,7,65,9.29,1,0,0,,0,1,6,0.0,0,0
16,2001,16,2002-01-06,22-190,MIA,,BUF,W 34-7,3,3,1.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
17,2002,1,2002-09-08,23-070,MIA,,DET,W 49-21,11,45,4.09,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2002,2,2002-09-15,23-077,MIA,@,IND,W 21-13,3,1,0.33,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2002,3,2002-09-22,23-084,MIA,,NYJ,W 30-3,4,21,5.25,1,0,0,0,,0,0,0,,0,1,6,0.0,0,0
20,2002,4,2002-09-29,23-091,MIA,@,KAN,L 30-48,,,,,0,,,,,,,,,,,,,
21,2002,5,2002-10-06,23-098,MIA,,NWE,W 26-13,0,0,,0,0,0,0,,0,2,49,24.50,0,0,0,0.0,0,0
22,2002,6,2002-10-13,23-105,MIA,@,DEN,W 24-22,0,0,,0,0,0,0,,0,7,215,30.71,0,0,0,0.0,0,0
23,2002,7,2002-10-20,23-112,MIA,,BUF,L 10-23,2,8,4.00,0,0,0,0,,0,5,139,27.80,0,0,0,0.0,0,0
24,2002,8,2002-11-04,23-127,MIA,@,GNB,L 10-24,1,4,4.00,0,0,0,0,,0,4,89,22.25,0,0,0,0.0,0,0
25,2002,9,2002-11-10,23-133,MIA,@,NYJ,L 10-13,0,0,,0,0,0,0,,0,3,58,19.33,0,0,0,0.0,0,0
26,2002,10,2002-11-17,23-140,MIA,,BAL,W 26-7,0,0,,0,0,0,0,,0,1,27,27.00,0,0,0,0.0,0,0
27,2002,11,2002-11-24,23-147,MIA,,SDG,W 30-3,8,33,4.13,0,0,0,0,,0,2,34,17.00,0,0,0,0.0,0,0
28,2002,12,2002-12-01,23-154,MIA,@,BUF,L 21-38,4,34,8.50,0,0,0,0,,0,6,111,18.50,0,0,0,0.0,0,0
29,2002,13,2002-12-09,23-162,MIA,,CHI,W 27-9,8,21,2.63,0,0,0,0,,0,2,48,24.00,0,0,0,0.0,0,0
30,2002,14,2002-12-15,23-168,MIA,,OAK,W 23-17,2,10,5.00,1,0,0,0,,0,5,126,25.20,0,1,6,0.0,0,0
31,2002,15,2002-12-21,23-174,MIA,@,MIN,L 17-20,0,0,,0,0,0,0,,0,4,111,27.75,0,0,0,0.0,0,0
32,2002,16,2002-12-29,23-182,MIA,@,NWE,L 24-27,1,3,3.00,0,0,0,0,,0,5,64,12.80,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
33,2003,1,2003-09-07,24-069,MIA,,HOU,L 20-21,1,3,3.00,0,0,0,0,,0,1,23,23.00,0,0,0,0.0,0,0
34,2003,2,2003-09-14,24-076,MIA,@,NYJ,W 21-10,5,27,5.40,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2003,3,2003-09-21,24-083,MIA,,BUF,W 17-7,,,,,,,,,,,,,,,,,,
36,2003,4,2003-10-05,24-097,MIA,@,NYG,W 23-10,0,0,,0,0,0,0,,0,1,19,19.00,0,0,0,0.0,0,0
37,2003,5,2003-10-12,24-104,MIA,@,JAX,W 24-10,1,11,11.00,0,2,2,12,6.00,0,0,0,,0,0,0,0.0,0,0
38,2003,6,2003-10-19,24-111,MIA,,NWE,L 13-19,,,,,0,,,,,,,,,,,,,
39,2003,7,2003-10-27,24-119,MIA,@,SDG,W 26-10,0,0,,0,0,0,0,,0,3,63,21.00,0,0,0,0.0,0,0
40,2003,8,2003-11-02,24-125,MIA,,IND,L 17-23,1,11,11.00,0,0,0,0,,0,4,79,19.75,0,0,0,0.0,0,0
41,2003,9,2003-11-09,24-132,MIA,@,TEN,L 7-31,3,22,7.33,0,2,1,5,5.00,0,5,101,20.20,0,0,0,0.0,0,0
42,2003,10,2003-11-16,24-139,MIA,,BAL,W 9-6,5,30,6.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
43,2003,11,2003-11-23,24-146,MIA,,WAS,W 24-23,3,20,6.67,0,0,0,0,,0,3,66,22.00,0,0,0,0.0,0,0
44,2003,12,2003-11-27,24-150,MIA,@,DAL,W 40-21,9,26,2.89,0,0,0,0,,0,3,49,16.33,0,0,0,0.0,0,0
45,2003,13,2003-12-07,24-160,MIA,@,NWE,L 0-12,0,0,,0,1,1,-4,-4.00,0,3,50,16.67,0,0,0,0.0,0,0
46,2003,14,2003-12-15,24-168,MIA,,PHI,L 27-34,5,24,4.80,1,0,0,0,,0,6,126,21.00,0,1,6,0.0,0,0
47,2003,15,2003-12-21,24-174,MIA,@,BUF,W 20-3,7,19,2.71,0,0,0,0,,0,1,35,35.00,0,0,0,0.0,0,0
48,2003,16,2003-12-28,24-181,MIA,,NYJ,W 23-21,1,0,0.00,0,0,0,0,,0,4,116,29.00,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
49,2004,1,2004-09-11,25-073,MIA,,TEN,L 7-17,5,25,5.00,0,1,1,20,20.00,0,0,0,,0,0,0,0.0,0,0
50,2004,7,2004-10-24,25-116,MIA,,STL,W 31-14,3,21,7.00,1,0,0,0,,0,0,0,,0,1,6,0.0,0,0
51,2004,8,2004-11-01,25-124,MIA,@,NYJ,L 14-41,4,4,1.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2004,9,2004-11-07,25-130,MIA,,ARI,L 23-24,11,90,8.18,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
53,2004,10,2004-11-21,25-144,MIA,@,SEA,L 17-24,13,37,2.85,0,6,4,13,3.25,0,0,0,,0,0,0,0.0,0,0
54,2004,11,2004-11-28,25-151,MIA,@,SFO,W 24-17,22,47,2.14,0,4,2,15,7.50,0,0,0,,0,0,0,0.0,0,0
55,2004,12,2004-12-05,25-158,MIA,,BUF,L 32-42,19,75,3.95,1,8,2,14,7.00,0,0,0,,0,1,6,0.0,0,0
56,2004,13,2004-12-12,25-165,MIA,@,DEN,L 17-20,10,24,2.40,0,2,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
57,2004,14,2004-12-20,25-173,MIA,,NWE,W 29-28,8,27,3.38,1,1,0,0,,0,0,0,,0,1,6,0.0,0,0
58,2004,15,2004-12-26,25-179,MIA,,CLE,W 10-7,6,30,5.00,0,3,2,4,2.00,0,0,0,,0,0,0,0.0,0,0
59,2004,16,2005-01-02,25-186,MIA,@,BAL,L 23-30,8,8,1.00,0,2,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
