
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1963,1,1963-09-14,23-359,STL,@,DAL,W 34-7,2,3,1.50,0,,0,0,,0,0,0,,0,0,0
2,1963,2,1963-09-22,24-002,STL,@,PHI,W 28-24,0,0,,0,,0,0,,0,1,25,25.00,0,0,0
3,1963,4,1963-10-06,24-016,STL,@,MIN,W 56-14,2,58,29.00,1,,0,0,,0,0,0,,0,1,6
4,1963,5,1963-10-13,24-023,STL,,PIT,W 24-23,0,0,,0,,0,0,,0,1,18,18.00,0,0,0
5,1963,7,1963-10-27,24-037,STL,@,WAS,W 21-7,4,10,2.50,0,,0,0,,0,1,15,15.00,0,0,0
6,1963,9,1963-11-10,24-051,STL,,WAS,W 24-20,5,27,5.40,0,,3,8,2.67,0,0,0,,0,0,0
7,1963,10,1963-11-17,24-058,STL,@,CLE,W 20-14,6,13,2.17,0,,1,2,2.00,0,0,0,,0,0,0
8,1963,12,1963-12-01,24-072,STL,,CLE,L 10-24,0,0,,0,,0,0,,0,1,12,12.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
9,1964,8,1964-11-01,25-042,STL,@,NYG,L 17-34,2,12,6.00,0,,0,0,,0,1,5,5.00,0,0,0
10,1964,11,1964-11-22,25-063,STL,@,PHI,W 38-13,12,128,10.67,1,,1,-5,-5.00,0,0,0,,0,1,6
11,1964,12,1964-11-29,25-070,STL,@,PIT,W 21-20,6,30,5.00,0,,4,36,9.00,0,0,0,,0,0,0
12,1964,13,1964-12-06,25-077,STL,,CLE,W 28-19,6,26,4.33,0,,0,0,,0,0,0,,0,0,0
13,1964,14,1964-12-13,25-084,STL,,PHI,W 36-34,13,40,3.08,0,,2,12,6.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
14,1965,2,1965-09-26,26-006,STL,@,CLE,W 49-13,11,59,5.36,0,,0,0,,0,0,0,,0,0,0
15,1965,3,1965-10-04,26-014,STL,,DAL,W 20-13,3,8,2.67,0,,0,0,,0,0,0,,0,0,0
16,1965,4,1965-10-10,26-020,STL,@,WAS,W 37-16,2,43,21.50,0,,0,0,,0,0,0,,0,0,0
17,1965,5,1965-10-17,26-027,STL,@,PIT,W 20-7,3,15,5.00,0,,0,0,,0,0,0,,0,0,0
18,1965,6,1965-10-24,26-034,STL,,WAS,L 20-24,4,42,10.50,0,,1,6,6.00,0,0,0,,0,0,0
19,1965,7,1965-10-31,26-041,STL,@,NYG,L 10-14,3,14,4.67,0,,0,0,,0,0,0,,0,0,0
20,1965,11,1965-11-28,26-069,STL,,PHI,L 24-28,2,8,4.00,0,,0,0,,0,0,0,,0,0,0
21,1965,12,1965-12-05,26-076,STL,,RAM,L 3-27,3,-1,-0.33,0,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
22,1967,11,1967-11-23,28-064,STL,@,DAL,L 21-46,3,6,2.00,0,,1,9,9.00,0,0,0,,0,0,0
23,1967,13,1967-12-10,28-081,STL,,CLE,L 16-20,1,3,3.00,0,,0,0,,0,0,0,,0,0,0
,,,23 Games,,,,,15-8-0,93,544,5.85,2,,13,68,5.23,0,5,75,15.00,0,2,12
