
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1974,9,1974-11-10,23-257,ATL,@,RAM,L 0-21,,1,3,33.33,10,0,0,43.7,3.33,3.33,0,0,,0
2,1974,11,1974-11-24,23-271,ATL,@,SFO,L 0-27,,2,4,50.00,10,0,1,16.7,2.50,-8.75,0,0,,0
3,1974,12,1974-12-01,23-278,ATL,,RAM,L 7-30,,13,27,48.15,160,0,3,27.3,5.93,0.93,0,0,,0
4,1974,13,1974-12-07,23-284,ATL,@,MIN,L 10-23,*,11,25,44.00,125,0,2,26.2,5.00,1.40,1,1,1.00,0
5,1974,14,1974-12-15,23-292,ATL,,GNB,W 10-3,*,7,20,35.00,68,0,3,5.8,3.40,-3.35,1,0,0.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
6,1975,6,1975-10-26,24-242,ATL,,CIN,L 14-21,,9,19,47.37,113,1,3,44.3,5.95,-0.11,3,21,7.00,0
7,1975,7,1975-11-02,24-249,ATL,@,NOR,L 7-23,*,6,16,37.50,97,0,1,32.6,6.06,3.25,1,5,5.00,0
8,1975,8,1975-11-09,24-256,ATL,@,MIN,L 0-38,,5,26,19.23,43,0,5,0.0,1.65,-7.00,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
9,1976,5,1976-10-10,25-227,ATL,@,NOR,L 0-30,,7,24,29.17,68,0,1,22.2,2.83,0.96,2,16,8.00,0
10,1976,6,1976-10-17,25-234,ATL,,CLE,L 17-20,*,15,28,53.57,180,1,1,70.5,6.43,5.54,2,9,4.50,0
11,1976,7,1976-10-23,25-240,ATL,@,SFO,L 0-15,*,7,25,28.00,44,0,2,6.2,1.76,-1.84,3,10,3.33,0
12,1976,8,1976-10-31,25-248,ATL,,NOR,W 23-20,*,4,10,40.00,24,0,1,8.3,2.40,-2.10,0,0,,0
13,1976,9,1976-11-07,25-255,ATL,@,SEA,L 13-30,,5,15,33.33,34,1,3,25.0,2.27,-5.40,0,0,,0
14,1976,10,1976-11-14,25-262,ATL,,SFO,W 21-16,,0,1,0.00,0,0,0,39.6,0.00,0.00,2,-9,-4.50,0
15,1976,12,1976-11-28,25-276,ATL,@,HOU,L 14-20,,3,5,60.00,45,0,0,89.6,9.00,9.00,0,0,,0
16,1976,13,1976-12-04,25-282,ATL,@,RAM,L 0-59,,7,13,53.85,55,0,2,25.0,4.23,-2.69,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
17,1977,3,1977-10-02,26-218,ATL,,NYG,W 17-3,,5,6,83.33,47,1,0,138.9,7.83,11.17,1,0,0.00,0
18,1977,5,1977-10-16,26-232,ATL,@,BUF,L 0-3,,0,0,,0,0,0,,,,1,-1,-1.00,0
19,1977,10,1977-11-20,26-267,ATL,@,NOR,L 20-21,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
20,1979,3,1979-09-17,28-203,WAS,,NYG,W 27-0,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
21,1979,10,1979-11-04,28-251,WAS,@,PIT,L 7-38,,1,3,33.33,12,0,1,6.9,4.00,-11.00,0,0,,0
22,1979,14,1979-12-02,28-279,WAS,,GNB,W 38-21,,0,0,,0,0,0,,,,2,-3,-1.50,0
,,,22 Games,,,,,6-16-0,,108,272,39.71,1135,4,29,17.9,4.17,-0.33,19,49,2.58,0
