
38,1990,10,1990-11-18,26-330,CHI,@,DEN,W 16-13,*,13,28,46.43,147,0,0,62.6,5.25,5.25,4,36,9.00,0,,0,0,,0,0,0
39,1990,11,1990-11-25,26-337,CHI,@,MIN,L 13-41,*,17,26,65.38,157,1,0,94.6,6.04,6.81,0,0,,0,,0,0,,0,0,0
40,1990,12,1990-12-02,26-344,CHI,,DET,W 23-17,*,23,39,58.97,208,1,0,82.0,5.33,5.85,5,47,9.40,1,,0,0,,0,1,6
41,1990,13,1990-12-09,26-351,CHI,@,WAS,L 9-10,*,17,33,51.52,187,0,2,43.4,5.67,2.94,6,30,5.00,0,,0,0,,0,0,0
42,1990,14,1990-12-16,26-358,CHI,@,DET,L 21-38,*,4,11,36.36,28,0,0,44.9,2.55,2.55,2,15,7.50,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
43,1991,1,1991-09-01,27-252,CHI,,MIN,W 10-6,*,17,24,70.83,186,1,0,107.3,7.75,8.58,2,4,2.00,0,,0,0,,0,0,0
44,1991,2,1991-09-08,27-259,CHI,@,TAM,W 21-20,*,13,20,65.00,153,2,1,100.6,7.65,7.40,5,24,4.80,0,,0,0,,0,0,0
45,1991,3,1991-09-15,27-266,CHI,,NYG,W 20-17,*,15,25,60.00,221,1,1,85.6,8.84,7.84,4,26,6.50,0,,0,0,,0,0,0
46,1991,4,1991-09-23,27-274,CHI,,NYJ,W 19-13,*,28,42,66.67,303,1,0,95.6,7.21,7.69,6,12,2.00,1,,0,0,,0,1,6
47,1991,5,1991-09-29,27-280,CHI,@,BUF,L 20-35,*,17,35,48.57,203,0,1,54.8,5.80,4.51,3,16,5.33,0,,0,0,,0,0,0
48,1991,6,1991-10-06,27-287,CHI,,WAS,L 7-20,*,17,41,41.46,206,0,3,27.1,5.02,1.73,7,36,5.14,0,,0,0,,0,0,0
49,1991,7,1991-10-17,27-298,CHI,@,GNB,W 10-0,*,18,29,62.07,142,1,1,71.3,4.90,4.03,6,29,4.83,0,,0,0,,0,0,0
50,1991,8,1991-10-27,27-308,CHI,@,NOR,W 20-17,*,5,22,22.73,61,1,2,16.9,2.77,-0.41,5,24,4.80,0,,0,0,,0,0,0
51,1991,9,1991-11-03,27-315,CHI,,DET,W 20-10,*,17,31,54.84,205,2,0,96.8,6.61,7.90,3,5,1.67,0,,0,0,,0,0,0
52,1991,10,1991-11-11,27-323,CHI,@,MIN,W 34-17,*,18,27,66.67,180,1,1,82.3,6.67,5.74,5,8,1.60,0,,0,0,,0,0,0
53,1991,11,1991-11-17,27-329,CHI,@,IND,W 31-17,*,18,32,56.25,287,2,1,94.1,8.97,8.81,2,7,3.50,1,,0,0,,0,1,6
54,1991,12,1991-11-24,27-336,CHI,,MIA,L 13-16,*,25,40,62.50,210,0,0,76.0,5.25,5.25,4,24,6.00,0,,0,0,,0,0,0
55,1991,13,1991-11-28,27-340,CHI,@,DET,L 6-16,*,27,47,57.45,244,0,4,36.1,5.19,1.36,6,40,6.67,0,,0,0,,0,0,0
56,1991,14,1991-12-08,27-350,CHI,,GNB,W 27-13,*,16,25,64.00,209,2,1,100.2,8.36,8.16,4,19,4.75,0,,0,0,,0,0,0
57,1991,15,1991-12-14,27-356,CHI,,TAM,W 27-0,*,7,14,50.00,99,0,0,73.2,7.07,7.07,3,16,5.33,0,,0,0,,0,0,0
58,1991,16,1991-12-23,28-000,CHI,@,SFO,L 14-52,*,17,24,70.83,212,1,0,111.8,8.83,9.67,5,48,9.60,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
59,1992,1,1992-09-06,28-258,CHI,,DET,W 27-24,*,19,30,63.33,227,2,0,108.6,7.57,8.90,4,28,7.00,0,,0,0,,0,0,0
60,1992,2,1992-09-13,28-265,CHI,@,NOR,L 6-28,*,25,45,55.56,260,0,2,53.9,5.78,3.78,4,37,9.25,0,,0,0,,0,0,0
61,1992,3,1992-09-21,28-273,CHI,,NYG,L 14-27,*,17,28,60.71,183,2,1,88.8,6.54,6.36,1,10,10.00,0,,0,0,,0,0,0
62,1992,4,1992-09-27,28-279,CHI,,ATL,W 41-31,*,18,24,75.00,280,2,0,141.0,11.67,13.33,5,21,4.20,0,,0,0,,0,0,0
63,1992,5,1992-10-04,28-286,CHI,@,MIN,L 20-21,*,20,34,58.82,201,1,2,61.0,5.91,3.85,3,24,8.00,1,,0,0,,0,1,6
64,1992,6,1992-10-18,28-300,CHI,,TAM,W 31-14,*,13,26,50.00,304,2,1,102.1,11.69,11.50,3,17,5.67,0,,0,0,,0,0,0
65,1992,7,1992-10-25,28-307,CHI,@,GNB,W 30-10,*,16,23,69.57,194,1,0,109.7,8.43,9.30,8,24,3.00,0,,0,0,,0,0,0
66,1992,8,1992-11-02,28-315,CHI,,MIN,L 10-38,*,16,24,66.67,149,0,2,48.8,6.21,2.46,4,22,5.50,0,,0,0,,0,0,0
67,1992,9,1992-11-08,28-321,CHI,,CIN,L 28-31,*,11,28,39.29,168,1,2,42.0,6.00,3.50,6,40,6.67,0,,0,0,,0,0,0
68,1992,10,1992-11-15,28-328,CHI,@,TAM,L 17-20,*,17,33,51.52,225,1,0,83.5,6.82,7.42,3,10,3.33,0,,0,0,,0,0,0
69,1992,11,1992-11-22,28-335,CHI,,GNB,L 3-17,*,8,18,44.44,97,0,1,38.4,5.39,2.89,0,0,,0,,0,0,,0,0,0
70,1992,12,1992-11-29,28-342,CHI,@,CLE,L 14-27,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
71,1992,13,1992-12-07,28-350,CHI,@,HOU,L 7-24,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
72,1992,14,1992-12-13,28-356,CHI,,PIT,W 30-6,*,11,21,52.38,90,1,0,79.5,4.29,5.24,3,16,5.33,0,,0,0,,0,0,0
73,1992,15,1992-12-20,28-363,CHI,@,DET,L 3-16,*,11,24,45.83,108,0,1,41.7,4.50,2.63,3,23,7.67,0,,0,0,,0,0,0
74,1992,16,1992-12-27,29-004,CHI,@,DAL,L 14-27,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
75,1993,1,1993-09-05,29-256,CHI,,NYG,L 20-26,*,16,28,57.14,178,1,1,73.2,6.36,5.46,3,19,6.33,0,,0,0,,0,0,0
76,1993,2,1993-09-12,29-263,CHI,@,MIN,L 7-10,*,11,20,55.00,83,0,1,44.4,4.15,1.90,6,32,5.33,1,,0,0,,0,1,6
77,1993,3,1993-09-26,29-277,CHI,,TAM,W 47-17,*,17,22,77.27,192,2,0,133.1,8.73,10.55,3,2,0.67,1,,0,0,,0,1,6
78,1993,4,1993-10-03,29-284,CHI,,ATL,W 6-0,*,16,23,69.57,122,0,0,82.2,5.30,5.30,4,10,2.50,0,,0,0,,0,0,0
79,1993,5,1993-10-10,29-291,CHI,@,PHI,W 17-6,*,14,27,51.85,165,1,1,67.7,6.11,5.19,7,35,5.00,1,,0,0,,0,1,6
80,1993,6,1993-10-25,29-306,CHI,,MIN,L 12-19,*,20,31,64.52,202,0,2,56.1,6.52,3.61,4,29,7.25,0,,0,0,,0,0,0
81,1993,7,1993-10-31,29-312,CHI,@,GNB,L 3-17,*,15,19,78.95,149,0,0,99.3,7.84,7.84,3,26,8.67,0,,0,0,,0,0,0
82,1993,8,1993-11-07,29-319,CHI,,RAI,L 14-16,*,12,24,50.00,140,1,1,64.6,5.83,4.79,4,35,8.75,0,,0,0,,0,0,0
83,1993,9,1993-11-14,29-326,CHI,@,SDG,W 16-13,*,13,24,54.17,159,1,1,71.4,6.63,5.58,4,3,0.75,0,,0,0,,0,0,0
84,1993,10,1993-11-21,29-333,CHI,@,KAN,W 19-17,*,13,20,65.00,98,0,2,37.1,4.90,0.40,8,56,7.00,0,,0,0,,0,0,0
85,1993,11,1993-11-25,29-337,CHI,@,DET,W 10-6,*,9,16,56.25,123,1,1,75.8,7.69,6.13,3,-2,-0.67,0,1,1,1,1.00,0,0,0
86,1993,12,1993-12-05,29-347,CHI,,GNB,W 30-17,*,10,20,50.00,141,0,1,52.3,7.05,4.80,2,0,0.00,0,,0,0,,0,0,0
87,1993,13,1993-12-12,29-354,CHI,@,TAM,L 10-13,*,11,18,61.11,81,0,0,71.8,4.50,4.50,1,7,7.00,0,,0,0,,0,0,0
88,1993,15,1993-12-26,30-003,CHI,,DET,L 14-20,*,14,23,60.87,107,0,0,72.2,4.65,4.65,6,13,2.17,1,,0,0,,0,1,6
89,1993,16,1994-01-02,30-010,CHI,@,RAM,L 6-20,*,9,10,90.00,62,0,0,92.5,6.20,6.20,2,12,6.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
90,1994,1,1994-09-04,30-255,IND,,HOU,W 45-21,*,9,12,75.00,105,2,1,105.9,8.75,8.33,0,0,,0,0,0,0,,0,0,0
91,1994,2,1994-09-11,30-262,IND,@,TAM,L 10-24,*,19,24,79.17,206,0,1,85.1,8.58,6.71,5,22,4.40,0,0,0,0,,0,0,0
92,1994,3,1994-09-18,30-269,IND,@,PIT,L 21-31,*,9,19,47.37,120,1,0,85.4,6.32,7.37,2,10,5.00,0,0,0,0,,0,0,0
93,1994,4,1994-09-25,30-276,IND,,CLE,L 14-21,*,16,26,61.54,194,1,1,81.3,7.46,6.50,4,63,15.75,0,0,0,0,,0,0,0
94,1994,5,1994-10-02,30-283,IND,,SEA,W 17-15,*,15,27,55.56,181,0,0,76.3,6.70,6.70,4,11,2.75,0,0,0,0,,0,0,0
95,1994,6,1994-10-09,30-290,IND,@,NYJ,L 6-16,*,12,21,57.14,95,0,0,68.6,4.52,4.52,7,44,6.29,0,0,0,0,,0,0,0
96,1994,7,1994-10-16,30-297,IND,@,BUF,W 27-17,*,18,22,81.82,206,2,0,136.0,9.36,11.18,3,5,1.67,0,0,0,0,,0,0,0
97,1994,8,1994-10-23,30-304,IND,,WAS,L 27-41,*,11,18,61.11,186,2,2,93.5,10.33,7.56,3,12,4.00,0,0,0,0,,0,0,0
98,1994,10,1994-11-06,30-318,IND,@,MIA,L 21-22,,3,7,42.86,23,0,1,11.9,3.29,-3.14,2,14,7.00,0,0,0,0,,0,0,0
99,1994,13,1994-12-04,30-346,IND,@,SEA,W 31-19,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
100,1994,15,1994-12-18,30-360,IND,,MIA,W 10-6,*,9,19,47.37,75,0,0,58.0,3.95,3.95,7,33,4.71,0,0,0,0,,0,0,0
101,1994,16,1994-12-24,31-001,IND,,BUF,W 10-9,,4,7,57.14,49,1,0,118.5,7.00,9.86,2,9,4.50,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
102,1995,1,1995-09-03,31-254,IND,,CIN,L 21-24,,9,13,69.23,86,1,0,113.0,6.62,8.15,2,22,11.00,0,0,0,0,,0,0,0
103,1995,2,1995-09-10,31-261,IND,@,NYJ,W 27-24,,11,16,68.75,123,2,0,131.0,7.69,10.19,3,13,4.33,0,0,0,0,,0,0,0
104,1995,3,1995-09-17,31-268,IND,@,BUF,L 14-20,*,19,33,57.58,241,1,0,90.6,7.30,7.91,4,22,5.50,0,0,0,0,,0,0,0
105,1995,4,1995-10-01,31-282,IND,,STL,W 21-18,*,11,19,57.89,146,0,1,60.4,7.68,5.32,5,14,2.80,0,0,0,0,,0,0,0
106,1995,5,1995-10-08,31-289,IND,@,MIA,W 27-24,*,25,33,75.76,319,3,0,135.8,9.67,11.48,5,13,2.60,0,0,0,0,,0,0,0
107,1995,6,1995-10-15,31-296,IND,,SFO,W 18-17,*,12,18,66.67,175,1,1,93.5,9.72,8.33,4,4,1.00,0,0,0,0,,0,0,0
108,1995,7,1995-10-22,31-303,IND,@,OAK,L 17-30,*,16,25,64.00,202,0,0,89.1,8.08,8.08,2,12,6.00,0,0,0,0,,0,0,0
109,1995,8,1995-10-29,31-310,IND,,NYJ,W 17-10,*,9,14,64.29,87,0,0,81.5,6.21,6.21,5,13,2.60,1,1,1,-9,-9.00,0,1,6
110,1995,9,1995-11-05,31-317,IND,,BUF,L 10-16,*,4,7,57.14,75,0,0,94.3,10.71,10.71,0,0,,0,0,0,0,,0,0,0
111,1995,10,1995-11-12,31-324,IND,@,NOR,L 14-17,,5,7,71.43,97,1,0,153.3,13.86,16.71,2,10,5.00,0,0,0,0,,0,0,0
112,1995,11,1995-11-19,31-331,IND,@,NWE,W 24-10,*,20,26,76.92,232,2,1,113.0,8.92,8.73,3,7,2.33,0,0,0,0,,0,0,0
113,1995,12,1995-11-26,31-338,IND,,MIA,W 36-28,*,12,18,66.67,180,3,0,138.9,10.00,13.33,8,47,5.88,1,0,0,0,,0,1,6
114,1995,13,1995-12-03,31-345,IND,@,CAR,L 10-13,*,7,12,58.33,102,1,1,79.2,8.50,6.42,2,5,2.50,0,0,0,0,,0,0,0
115,1995,15,1995-12-17,31-359,IND,,SDG,L 24-27,*,20,43,46.51,285,1,1,66.5,6.63,6.05,4,36,9.00,0,0,0,0,,0,0,0
116,1995,16,1995-12-23,32-000,IND,,NWE,W 10-7,*,20,30,66.67,225,1,0,100.0,7.50,8.17,3,17,5.67,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
117,1996,1,1996-09-01,32-253,IND,,ARI,W 20-13,*,16,25,64.00,196,2,1,98.1,7.84,7.64,1,4,4.00,0,0,0,0,,0,0,0
118,1996,2,1996-09-08,32-260,IND,@,NYJ,W 21-7,*,15,20,75.00,242,1,0,131.7,12.10,13.10,5,14,2.80,1,0,0,0,,0,1,6
119,1996,3,1996-09-15,32-267,IND,@,DAL,W 25-24,*,19,28,67.86,244,2,1,103.9,8.71,8.54,4,11,2.75,0,0,0,0,,0,0,0
120,1996,4,1996-09-23,32-275,IND,,MIA,W 10-6,*,19,25,76.00,120,1,0,98.7,4.80,5.60,4,-1,-0.25,0,0,0,0,,0,0,0
121,1996,5,1996-10-06,32-288,IND,@,BUF,L 13-16,*,17,42,40.48,203,0,0,56.0,4.83,4.83,3,8,2.67,0,0,0,0,,0,0,0
122,1996,6,1996-10-13,32-295,IND,,BAL,W 26-21,*,9,15,60.00,155,1,0,117.4,10.33,11.67,6,21,3.50,0,0,0,0,,0,0,0
123,1996,7,1996-10-20,32-302,IND,,NWE,L 9-27,*,26,43,60.47,223,0,0,74.1,5.19,5.19,1,10,10.00,0,0,0,0,,0,0,0
124,1996,8,1996-10-27,32-309,IND,@,WAS,L 16-31,*,17,33,51.52,198,0,0,70.0,6.00,6.00,5,28,5.60,0,0,0,0,,0,0,0
125,1996,9,1996-11-03,32-316,IND,,SDG,L 19-26,*,18,44,40.91,203,1,4,25.1,4.61,0.98,6,42,7.00,0,0,0,0,,0,0,0
126,1996,10,1996-11-10,32-323,IND,@,MIA,L 13-37,*,13,24,54.17,126,0,2,34.4,5.25,1.50,1,11,11.00,0,0,0,0,,0,0,0
127,1996,11,1996-11-17,32-330,IND,,NYJ,W 34-29,*,13,26,50.00,130,1,0,77.4,5.00,5.77,3,19,6.33,0,0,0,0,,0,0,0
128,1996,12,1996-11-24,32-337,IND,@,NWE,L 13-27,*,11,18,61.11,119,0,1,57.4,6.61,4.11,3,19,6.33,0,0,0,0,,0,0,0
129,1996,15,1996-12-15,32-358,IND,@,KAN,W 24-19,*,16,28,57.14,227,3,0,119.2,8.11,10.25,3,5,1.67,0,0,0,0,,0,0,0
130,1996,16,1996-12-22,32-365,IND,@,CIN,L 24-31,*,23,34,67.65,244,1,2,73.7,7.18,5.12,3,1,0.33,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
131,1997,1,1997-08-31,33-251,IND,@,MIA,L 10-16,*,14,29,48.28,109,0,2,29.2,3.76,0.66,3,31,10.33,0,0,0,0,,0,0,0
132,1997,2,1997-09-07,33-258,IND,,NWE,L 6-31,*,30,38,78.95,241,0,0,93.1,6.34,6.34,3,14,4.67,0,0,0,0,,0,0,0
133,1997,3,1997-09-14,33-265,IND,,SEA,L 3-31,*,11,17,64.71,77,0,0,74.9,4.53,4.53,4,30,7.50,0,0,0,0,,0,0,0
134,1997,4,1997-09-21,33-272,IND,@,BUF,L 35-37,*,16,31,51.61,191,1,0,81.5,6.16,6.81,3,15,5.00,0,0,0,0,,0,0,0
135,1997,5,1997-10-05,33-286,IND,,NYJ,L 12-16,*,8,12,66.67,98,0,1,56.9,8.17,4.42,1,6,6.00,0,0,0,0,,0,0,0
136,1997,6,1997-10-12,33-293,IND,@,PIT,L 22-24,*,19,36,52.78,219,2,1,78.4,6.08,5.94,2,3,1.50,0,0,0,0,,0,0,0
137,1997,7,1997-10-20,33-301,IND,,BUF,L 6-9,*,9,12,75.00,108,0,0,102.1,9.00,9.00,1,7,7.00,0,0,0,0,,0,0,0
138,1997,12,1997-11-23,33-335,IND,@,DET,L 10-32,,10,16,62.50,112,0,0,83.3,7.00,7.00,3,21,7.00,0,0,0,0,,0,0,0
139,1997,13,1997-11-30,33-342,IND,@,NWE,L 17-20,*,22,41,53.66,310,2,0,94.6,7.56,8.54,3,33,11.00,0,0,0,0,,0,0,0
140,1997,14,1997-12-07,33-349,IND,@,NYJ,W 22-14,*,15,24,62.50,173,0,0,84.2,7.21,7.21,7,13,1.86,0,0,0,0,,0,0,0
141,1997,15,1997-12-14,33-356,IND,,MIA,W 41-0,*,20,26,76.92,255,4,0,146.6,9.81,12.88,3,19,6.33,0,0,0,0,,0,0,0
142,1997,16,1997-12-21,33-363,IND,@,MIN,L 28-39,*,15,27,55.56,167,1,0,86.5,6.19,6.93,3,14,4.67,0,0,0,0,,0,0,0
