
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1972,9,1972-11-12,22-214,GNB,@,CHI,W 23-17,,4,7,57.14,47,0,0,77.7,6.71,6.71,4,-8,-2.00,0,0,0
2,1972,11,1972-11-26,22-228,GNB,@,WAS,L 16-21,,3,14,21.43,71,0,0,48.2,5.07,5.07,0,0,,0,0,0
3,1972,12,1972-12-03,22-235,GNB,,DET,W 33-7,,2,2,100.00,23,0,0,114.6,11.50,11.50,1,0,0.00,0,0,0
4,1972,14,1972-12-17,22-249,GNB,@,NOR,W 30-20,,1,6,16.67,13,0,0,39.6,2.17,2.17,3,5,1.67,1,1,6
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
5,1973,8,1973-11-04,23-206,GNB,,CHI,L 17-31,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
6,1973,9,1973-11-11,23-213,GNB,,STL,W 25-21,*,7,14,50.00,67,0,0,63.7,4.79,4.79,6,1,0.17,1,1,6
7,1973,10,1973-11-18,23-220,GNB,@,NWE,L 24-33,*,17,23,73.91,267,0,1,93.9,11.61,9.65,1,2,2.00,0,0,0
8,1973,11,1973-11-26,23-228,GNB,@,SFO,L 6-20,*,10,18,55.56,107,0,2,33.6,5.94,0.94,1,7,7.00,0,0,0
9,1973,12,1973-12-02,23-234,GNB,,NOR,W 30-10,*,9,13,69.23,109,0,0,94.7,8.38,8.38,4,45,11.25,1,1,6
10,1973,13,1973-12-08,23-240,GNB,,MIN,L 7-31,*,10,25,40.00,98,0,3,12.2,3.92,-1.48,1,2,2.00,0,0,0
11,1973,14,1973-12-16,23-248,GNB,@,CHI,W 21-0,*,3,12,25.00,72,2,1,56.9,6.00,5.58,2,5,2.50,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
12,1974,1,1974-09-15,24-156,GNB,,MIN,L 17-32,*,9,20,45.00,102,0,3,21.2,5.10,-1.65,3,-4,-1.33,0,0,0
13,1974,2,1974-09-22,24-163,GNB,@,BAL,W 20-13,*,10,16,62.50,109,0,1,56.5,6.81,4.00,4,24,6.00,0,0,0
14,1974,3,1974-09-29,24-170,GNB,,DET,W 21-19,*,18,38,47.37,200,1,1,61.3,5.26,4.61,3,13,4.33,0,0,0
15,1974,4,1974-10-06,24-177,GNB,,BUF,L 7-27,*,17,31,54.84,141,0,2,39.9,4.55,1.65,0,0,,0,0,0
16,1974,5,1974-10-13,24-184,GNB,,RAM,W 17-6,*,2,9,22.22,17,0,1,0.0,1.89,-3.11,5,14,2.80,0,0,0
17,1974,6,1974-10-21,24-192,GNB,@,CHI,L 9-10,*,14,32,43.75,140,0,2,30.7,4.38,1.56,3,11,3.67,0,0,0
,,,17 Games,,,,,9-8-0,,136,281,48.40,1583,3,17,44.2,5.63,3.12,41,117,2.85,3,3,18
