
33,1973,2,1973-09-24,31-231,DAL,,NOR,W 40-3,*,10,15,66.67,124,1,1,86.5,8.27,6.60,3,15,5.00,0,,0,0,,0,0,0
34,1973,3,1973-09-30,31-237,DAL,,STL,W 45-10,*,17,22,77.27,276,2,0,148.9,12.55,14.36,3,15,5.00,1,,0,0,,0,1,6
35,1973,4,1973-10-08,31-245,DAL,@,WAS,L 7-14,*,9,17,52.94,101,1,0,90.6,5.94,7.12,3,16,5.33,0,,0,0,,0,0,0
36,1973,5,1973-10-14,31-251,DAL,@,RAM,L 31-37,*,15,25,60.00,173,2,3,68.0,6.92,3.12,3,28,9.33,0,,0,0,,0,0,0
37,1973,6,1973-10-21,31-258,DAL,,NYG,W 45-28,*,8,11,72.73,146,2,1,116.5,13.27,12.82,3,29,9.67,0,,0,0,,0,0,0
38,1973,7,1973-10-28,31-265,DAL,@,PHI,L 16-30,*,24,38,63.16,250,2,2,77.7,6.58,5.26,3,17,5.67,0,,0,0,,0,0,0
39,1973,8,1973-11-04,31-272,DAL,,CIN,W 38-10,*,14,18,77.78,209,3,0,154.6,11.61,14.94,1,4,4.00,0,,0,0,,0,0,0
40,1973,9,1973-11-11,31-279,DAL,@,NYG,W 23-10,*,7,16,43.75,76,1,0,79.2,4.75,6.00,1,0,0.00,0,,0,0,,0,0,0
41,1973,10,1973-11-18,31-286,DAL,,PHI,W 31-10,*,7,16,43.75,108,2,3,66.7,6.75,0.81,1,1,1.00,1,,0,0,,0,1,6
42,1973,11,1973-11-22,31-290,DAL,,MIA,L 7-14,*,15,24,62.50,155,0,1,63.7,6.46,4.58,5,34,6.80,0,,0,0,,0,0,0
43,1973,12,1973-12-02,31-300,DAL,@,DEN,W 22-10,*,14,18,77.78,240,2,0,155.8,13.33,15.56,5,14,2.80,0,,0,0,,0,0,0
44,1973,13,1973-12-09,31-307,DAL,,WAS,W 27-7,*,16,25,64.00,223,0,2,59.2,8.92,5.32,3,18,6.00,1,,0,0,,0,1,6
45,1973,14,1973-12-16,31-314,DAL,@,STL,W 30-3,*,14,19,73.68,256,3,0,155.2,13.47,16.63,5,30,6.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
46,1974,1,1974-09-15,32-222,DAL,@,ATL,W 24-0,*,13,27,48.15,252,1,0,93.4,9.33,10.07,4,24,6.00,1,,0,0,,0,1,6
47,1974,2,1974-09-23,32-230,DAL,@,PHI,L 10-13,*,19,33,57.58,217,0,2,52.2,6.58,3.85,2,15,7.50,0,,0,0,,0,0,0
48,1974,3,1974-09-29,32-236,DAL,,NYG,L 6-14,*,20,37,54.05,256,1,3,51.2,6.92,3.81,3,16,5.33,0,,0,0,,0,0,0
49,1974,4,1974-10-06,32-243,DAL,,MIN,L 21-23,*,9,20,45.00,144,2,4,63.3,7.20,0.20,1,7,7.00,0,,0,0,,0,0,0
50,1974,5,1974-10-13,32-250,DAL,@,STL,L 28-31,*,19,29,65.52,236,1,1,87.7,8.14,7.28,4,32,8.00,1,,0,0,,0,1,6
51,1974,6,1974-10-20,32-257,DAL,,PHI,W 31-24,*,18,27,66.67,224,0,0,92.2,8.30,8.30,6,38,6.33,1,,0,0,,0,1,6
52,1974,7,1974-10-27,32-264,DAL,@,NYG,W 21-7,*,10,19,52.63,121,1,2,50.4,6.37,2.68,2,16,8.00,0,,0,0,,0,0,0
53,1974,8,1974-11-03,32-271,DAL,,STL,W 17-14,*,15,27,55.56,154,0,0,72.1,5.70,5.70,6,29,4.83,0,,0,0,,0,0,0
54,1974,9,1974-11-10,32-278,DAL,,SFO,W 20-14,*,9,14,64.29,177,0,0,107.7,12.64,12.64,4,36,9.00,0,,0,0,,0,0,0
55,1974,10,1974-11-17,32-285,DAL,@,WAS,L 21-28,*,16,38,42.11,174,2,1,62.8,4.58,4.45,5,40,8.00,0,,1,-13,-13.00,0,0,0
56,1974,11,1974-11-24,32-292,DAL,@,HOU,W 10-0,*,8,15,53.33,69,0,0,65.7,4.60,4.60,2,1,0.50,0,,0,0,,0,0,0
57,1974,12,1974-11-28,32-296,DAL,,WAS,W 24-23,*,3,11,27.27,32,0,1,1.7,2.91,-1.18,3,27,9.00,0,,0,0,,0,0,0
58,1974,13,1974-12-07,32-305,DAL,,CLE,W 41-17,*,14,24,58.33,230,3,1,112.8,9.58,10.21,3,22,7.33,0,,0,0,,0,0,0
59,1974,14,1974-12-14,32-312,DAL,@,OAK,L 23-27,*,17,39,43.59,266,0,0,66.8,6.82,6.82,2,17,8.50,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
60,1975,1,1975-09-21,33-228,DAL,,RAM,W 18-7,*,10,23,43.48,106,0,0,57.5,4.61,4.61,7,56,8.00,0,,0,0,,0,0,0
61,1975,2,1975-09-28,33-235,DAL,,STL,W 37-31,*,23,34,67.65,307,3,1,113.2,9.03,9.47,2,24,12.00,0,,0,0,,0,0,0
62,1975,3,1975-10-06,33-243,DAL,@,DET,W 36-10,*,11,18,61.11,212,2,2,99.5,11.78,9.00,1,0,0.00,0,,0,0,,0,0,0
63,1975,4,1975-10-12,33-249,DAL,@,NYG,W 13-7,*,8,22,36.36,87,1,0,64.0,3.95,4.86,3,25,8.33,0,,0,0,,0,0,0
64,1975,5,1975-10-19,33-256,DAL,,GNB,L 17-19,*,16,31,51.61,201,0,1,58.7,6.48,5.03,0,0,,0,,0,0,,0,0,0
65,1975,6,1975-10-26,33-263,DAL,@,PHI,W 20-17,*,27,49,55.10,314,1,1,73.0,6.41,5.90,3,13,4.33,0,,0,0,,0,0,0
66,1975,7,1975-11-02,33-270,DAL,@,WAS,L 24-30,*,17,29,58.62,217,2,1,90.7,7.48,7.31,4,15,3.75,0,,0,0,,0,0,0
67,1975,8,1975-11-10,33-278,DAL,,KAN,L 31-34,*,17,31,54.84,243,2,2,75.1,7.84,6.23,6,39,6.50,2,,0,0,,0,2,12
68,1975,9,1975-11-16,33-284,DAL,@,NWE,W 34-31,*,10,14,71.43,190,3,0,153.3,13.57,17.86,4,22,5.50,0,,0,0,,0,0,0
69,1975,10,1975-11-23,33-291,DAL,,PHI,W 27-17,*,11,15,73.33,155,0,2,66.7,10.33,4.33,6,10,1.67,1,,0,0,,0,1,6
70,1975,11,1975-11-30,33-298,DAL,,NYG,W 14-3,*,13,22,59.09,213,1,2,68.9,9.68,6.50,8,14,1.75,0,,0,0,,0,0,0
71,1975,12,1975-12-07,33-305,DAL,@,STL,L 17-31,*,25,41,60.98,268,0,3,49.6,6.54,3.24,6,61,10.17,0,,0,0,,0,0,0
72,1975,13,1975-12-13,33-311,DAL,,WAS,W 31-10,*,10,19,52.63,153,2,1,92.7,8.05,7.79,5,37,7.40,1,,0,0,,0,1,6
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
73,1976,1,1976-09-12,34-220,DAL,,PHI,W 27-7,*,19,28,67.86,242,2,1,103.6,8.64,8.46,0,0,,0,,0,0,,0,0,0
74,1976,2,1976-09-19,34-227,DAL,@,NOR,W 24-6,*,15,22,68.18,239,0,0,104.2,10.86,10.86,2,13,6.50,0,,0,0,,0,0,0
75,1976,3,1976-09-26,34-234,DAL,,BAL,W 30-27,*,22,28,78.57,339,2,0,140.9,12.11,13.54,1,2,2.00,0,,0,0,,0,0,0
76,1976,4,1976-10-03,34-241,DAL,@,SEA,W 28-13,*,14,20,70.00,200,2,1,114.6,10.00,9.75,4,5,1.25,0,,0,0,,0,0,0
77,1976,5,1976-10-10,34-248,DAL,@,NYG,W 24-14,*,13,15,86.67,178,1,0,138.3,11.87,13.20,0,0,,0,,0,0,,0,0,0
78,1976,6,1976-10-17,34-255,DAL,@,STL,L 17-21,*,21,42,50.00,250,2,1,74.5,5.95,5.83,3,16,5.33,0,,0,0,,0,0,0
79,1976,7,1976-10-24,34-262,DAL,,CHI,W 31-21,*,12,21,57.14,162,1,0,97.7,7.71,8.67,3,6,2.00,1,,0,0,,0,1,6
80,1976,8,1976-10-31,34-269,DAL,@,WAS,W 20-7,*,13,23,56.52,152,0,0,76.7,6.61,6.61,3,16,5.33,1,,0,0,,0,1,6
81,1976,9,1976-11-07,34-276,DAL,,NYG,W 9-3,*,13,25,52.00,161,0,1,55.6,6.44,4.64,7,16,2.29,0,,0,0,,0,0,0
82,1976,10,1976-11-15,34-284,DAL,,BUF,W 17-10,*,15,34,44.12,202,1,0,73.4,5.94,6.53,4,4,1.00,0,,0,0,,0,0,0
83,1976,11,1976-11-21,34-290,DAL,@,ATL,L 10-17,*,13,28,46.43,157,0,3,24.6,5.61,0.79,0,0,,0,,0,0,,0,0,0
84,1976,12,1976-11-25,34-294,DAL,,STL,W 19-14,*,10,21,47.62,83,1,2,34.5,3.95,0.62,7,54,7.71,1,,0,0,,0,1,6
85,1976,13,1976-12-05,34-304,DAL,@,PHI,W 26-7,*,23,40,57.50,259,1,0,85.3,6.48,6.98,3,20,6.67,0,,0,0,,0,0,0
86,1976,14,1976-12-12,34-311,DAL,,WAS,L 14-27,*,5,22,22.73,91,1,2,21.6,4.14,0.95,6,32,5.33,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
87,1977,1,1977-09-18,35-225,DAL,@,MIN,W 16-10,*,18,30,60.00,196,1,0,90.4,6.53,7.20,4,21,5.25,1,,0,0,,0,1,6
88,1977,2,1977-09-25,35-232,DAL,,NYG,W 41-21,*,18,29,62.07,235,1,0,99.1,8.10,8.79,2,1,0.50,1,,0,0,,0,1,6
89,1977,3,1977-10-02,35-239,DAL,,TAM,W 23-7,*,15,24,62.50,212,0,1,73.6,8.83,6.96,3,-7,-2.33,0,,0,0,,0,0,0
90,1977,4,1977-10-09,35-246,DAL,@,STL,W 30-24,*,18,29,62.07,153,1,0,87.3,5.28,5.97,3,10,3.33,0,,0,0,,0,0,0
91,1977,5,1977-10-16,35-253,DAL,,WAS,W 34-16,*,15,28,53.57,250,2,0,107.7,8.93,10.36,3,25,8.33,0,,0,0,,0,0,0
92,1977,6,1977-10-23,35-260,DAL,@,PHI,W 16-10,*,15,26,57.69,172,0,0,77.7,6.62,6.62,4,30,7.50,0,,0,0,,0,0,0
93,1977,7,1977-10-30,35-267,DAL,,DET,W 37-0,*,16,25,64.00,179,3,0,124.8,7.16,9.56,2,7,3.50,0,,0,0,,0,0,0
94,1977,8,1977-11-06,35-274,DAL,@,NYG,W 24-10,*,14,25,56.00,190,1,0,93.7,7.60,8.40,0,0,,0,,0,0,,0,0,0
95,1977,9,1977-11-14,35-282,DAL,,STL,L 17-24,*,11,20,55.00,102,1,2,46.2,5.10,1.60,3,30,10.00,0,,0,0,,0,0,0
96,1977,10,1977-11-20,35-288,DAL,@,PIT,L 13-28,*,18,36,50.00,230,1,2,56.5,6.39,4.44,0,0,,0,,0,0,,0,0,0
97,1977,11,1977-11-27,35-295,DAL,@,WAS,W 14-7,*,10,24,41.67,138,1,1,57.3,5.75,4.71,5,26,5.20,0,,0,0,,0,0,0
98,1977,12,1977-12-04,35-302,DAL,,PHI,W 24-14,*,13,26,50.00,183,1,2,53.8,7.04,4.35,6,1,0.17,0,,0,0,,0,0,0
99,1977,13,1977-12-12,35-310,DAL,@,SFO,W 42-35,*,14,19,73.68,220,3,0,151.3,11.58,14.74,9,23,2.56,1,,0,0,,0,1,6
100,1977,14,1977-12-18,35-316,DAL,,DEN,W 14-6,*,15,20,75.00,160,2,1,110.4,8.00,7.75,7,4,0.57,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
101,1978,1,1978-09-04,36-211,DAL,,BAL,W 38-0,*,16,22,72.73,280,4,2,116.5,12.73,12.27,0,0,,0,,0,0,,0,0,0
102,1978,2,1978-09-10,36-217,DAL,@,NYG,W 34-24,*,18,28,64.29,212,2,1,96.1,7.57,7.39,3,3,1.00,0,,0,0,,0,0,0
103,1978,3,1978-09-17,36-224,DAL,@,RAM,L 14-27,*,22,46,47.83,246,2,4,42.5,5.35,2.30,2,25,12.50,0,,0,0,,0,0,0
104,1978,4,1978-09-24,36-231,DAL,,STL,W 21-12,*,16,26,61.54,182,1,0,95.4,7.00,7.77,3,7,2.33,0,,0,0,,0,0,0
105,1978,5,1978-10-02,36-239,DAL,@,WAS,L 5-9,*,13,30,43.33,212,0,1,53.8,7.07,5.57,2,13,6.50,0,,0,0,,0,0,0
106,1978,6,1978-10-08,36-245,DAL,,NYG,W 24-3,*,17,32,53.13,246,3,1,96.6,7.69,8.16,4,25,6.25,0,,0,0,,0,0,0
107,1978,7,1978-10-15,36-252,DAL,@,STL,W 24-21,*,23,40,57.50,289,3,2,84.3,7.23,6.48,5,26,5.20,0,,0,0,,0,0,0
108,1978,8,1978-10-22,36-259,DAL,,PHI,W 14-7,*,10,22,45.45,108,1,0,75.6,4.91,5.82,3,21,7.00,0,,0,0,,0,0,0
109,1978,9,1978-10-26,36-263,DAL,,MIN,L 10-21,*,12,26,46.15,148,0,2,32.2,5.69,2.23,1,3,3.00,0,,0,0,,0,0,0
110,1978,10,1978-11-05,36-273,DAL,@,MIA,L 16-23,*,19,30,63.33,275,1,2,76.4,9.17,6.83,1,8,8.00,0,,0,0,,0,0,0
111,1978,11,1978-11-12,36-280,DAL,@,GNB,W 42-14,*,19,31,61.29,200,2,0,101.5,6.45,7.74,1,3,3.00,0,,0,0,,0,0,0
112,1978,12,1978-11-19,36-287,DAL,,NOR,W 27-7,*,9,15,60.00,141,1,0,113.5,9.40,10.73,2,5,2.50,1,,0,0,,0,1,6
113,1978,13,1978-11-23,36-291,DAL,,WAS,W 37-10,*,9,19,47.37,218,1,1,85.0,11.47,10.16,7,27,3.86,0,,0,0,,0,0,0
114,1978,14,1978-12-03,36-301,DAL,,NWE,W 17-10,*,15,27,55.56,243,2,0,110.6,9.00,10.48,7,10,1.43,0,,0,0,,0,0,0
115,1978,15,1978-12-10,36-308,DAL,@,PHI,W 31-13,*,13,19,68.42,190,2,0,135.9,10.00,12.11,1,6,6.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
116,1979,1,1979-09-02,37-209,DAL,@,STL,W 22-21,*,20,34,58.82,269,0,0,84.1,7.91,7.91,1,9,9.00,0,,0,0,,0,0,0
117,1979,2,1979-09-09,37-216,DAL,@,SFO,W 21-13,*,20,34,58.82,259,2,0,102.5,7.62,8.79,1,-2,-2.00,0,,0,0,,0,0,0
118,1979,3,1979-09-16,37-223,DAL,,CHI,W 24-20,*,18,31,58.06,222,3,0,112.6,7.16,9.10,4,21,5.25,0,,0,0,,0,0,0
119,1979,4,1979-09-24,37-231,DAL,@,CLE,L 7-26,*,21,39,53.85,303,1,2,66.5,7.77,5.97,2,11,5.50,0,,0,0,,0,0,0
120,1979,5,1979-09-30,37-237,DAL,,CIN,W 38-13,*,12,25,48.00,164,2,1,79.4,6.56,6.36,2,6,3.00,0,,0,0,,0,0,0
121,1979,6,1979-10-07,37-244,DAL,@,MIN,W 36-20,*,15,23,65.22,174,0,0,88.0,7.57,7.57,3,2,0.67,0,,0,0,,0,0,0
122,1979,7,1979-10-14,37-251,DAL,,RAM,W 30-6,*,13,18,72.22,176,3,0,142.6,9.78,13.11,5,45,9.00,0,,0,0,,0,0,0
123,1979,8,1979-10-21,37-258,DAL,,STL,W 22-13,*,11,25,44.00,164,2,2,59.4,6.56,4.56,1,9,9.00,0,,0,0,,0,0,0
124,1979,9,1979-10-28,37-265,DAL,@,PIT,L 3-14,*,11,25,44.00,113,0,0,57.6,4.52,4.52,1,4,4.00,0,,0,0,,0,0,0
125,1979,10,1979-11-04,37-272,DAL,@,NYG,W 16-14,*,20,30,66.67,266,1,0,105.7,8.87,9.53,4,19,4.75,0,,0,0,,0,0,0
126,1979,11,1979-11-12,37-280,DAL,,PHI,L 21-31,*,17,28,60.71,308,3,0,134.2,11.00,13.14,4,31,7.75,0,,0,0,,0,0,0
127,1979,12,1979-11-18,37-286,DAL,@,WAS,L 20-34,*,23,38,60.53,276,1,3,58.7,7.26,4.24,2,4,2.00,0,,0,0,,0,0,0
128,1979,13,1979-11-22,37-290,DAL,,HOU,L 24-30,*,21,30,70.00,287,2,2,94.7,9.57,7.90,4,3,0.75,0,,0,0,,0,0,0
129,1979,14,1979-12-02,37-300,DAL,,NYG,W 28-7,*,10,18,55.56,164,3,0,125.9,9.11,12.44,0,0,,0,,0,0,,0,0,0
130,1979,15,1979-12-08,37-306,DAL,@,PHI,W 24-17,*,11,21,52.38,105,1,0,82.4,5.00,5.95,3,10,3.33,0,,0,0,,0,0,0
131,1979,16,1979-12-16,37-314,DAL,,WAS,W 35-34,*,24,42,57.14,336,3,1,96.9,8.00,8.36,0,0,,0,,0,0,,0,0,0
,,,131 Games,,,,,94-37-0,,1685,2958,56.96,22700,153,109,83.4,7.67,7.05,410,2264,5.52,20,,1,-13,-13.00,0,20,120
