
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1969,1,1969-09-14,22-298,CIN,,MIA,W 27-21,*,11,21,52.38,155,2,1,88.4,7.38,7.14,3,6,2.00,0,0,0
2,1969,2,1969-09-21,22-305,CIN,,SDG,W 34-20,*,14,22,63.64,327,3,1,127.8,14.86,15.55,3,33,11.00,1,1,6
3,1969,3,1969-09-28,22-312,CIN,,KAN,W 24-19,*,5,9,55.56,99,1,1,91.7,11.00,8.22,0,0,,0,0,0
4,1969,5,1969-10-12,22-326,CIN,,NYJ,L 7-21,*,4,9,44.44,20,0,1,12.0,2.22,-2.78,1,9,9.00,0,0,0
5,1969,8,1969-11-02,22-347,CIN,,OAK,W 31-17,*,11,19,57.89,189,2,1,104.9,9.95,9.68,3,3,1.00,0,0,0
6,1969,9,1969-11-09,22-354,CIN,@,HOU,T 31-31,*,15,25,60.00,298,4,0,141.3,11.92,15.12,1,30,30.00,0,0,0
7,1969,10,1969-11-16,22-361,CIN,,BOS,L 14-25,*,13,23,56.52,213,1,3,62.7,9.26,4.26,4,33,8.25,0,0,0
8,1969,11,1969-11-23,23-003,CIN,@,NYJ,L 7-40,*,9,21,42.86,143,1,1,62.2,6.81,5.62,1,1,1.00,0,0,0
9,1969,12,1969-11-30,23-010,CIN,@,BUF,L 13-16,*,0,3,0.00,0,0,0,39.6,0.00,0.00,4,21,5.25,0,0,0
10,1969,13,1969-12-07,23-017,CIN,@,OAK,L 17-37,*,5,15,33.33,119,0,1,35.1,7.93,4.93,3,3,1.00,0,0,0
11,1969,14,1969-12-14,23-024,CIN,@,DEN,L 16-27,*,19,30,63.33,291,1,1,92.5,9.70,8.87,2,9,4.50,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
12,1973,1,1973-09-16,26-300,CIN,@,DEN,L 10-28,,1,3,33.33,11,0,0,45.1,3.67,3.67,0,0,,0,0,0
,,,12 Games,,,,,4-7-1,,107,200,53.50,1865,15,11,87.6,9.33,8.35,25,148,5.92,1,1,6
