
36,1976,5,1976-10-10,25-122,SDG,,OAK,L 17-27,*,16,31,51.61,249,0,1,65.1,8.03,6.58,1,8,8.00,0,,0,0,,0,0,0
37,1976,6,1976-10-17,25-129,SDG,,HOU,W 30-27,*,19,24,79.17,279,2,0,142.9,11.63,13.29,1,0,0.00,0,,0,0,,0,0,0
38,1976,7,1976-10-24,25-136,SDG,@,CLE,L 17-21,*,23,35,65.71,235,1,1,82.4,6.71,6.00,2,0,0.00,0,,0,0,,0,0,0
39,1976,8,1976-10-31,25-143,SDG,@,PIT,L 0-23,*,10,28,35.71,122,0,1,35.1,4.36,2.75,2,5,2.50,0,,0,0,,0,0,0
40,1976,9,1976-11-07,25-150,SDG,,BAL,L 21-37,*,14,25,56.00,171,0,0,77.2,6.84,6.84,2,7,3.50,0,,0,0,,0,0,0
41,1976,10,1976-11-14,25-157,SDG,,DEN,L 0-17,*,12,22,54.55,120,0,2,32.4,5.45,1.36,0,0,,0,,0,0,,0,0,0
42,1976,11,1976-11-21,25-164,SDG,@,BUF,W 34-13,*,19,29,65.52,200,2,3,68.8,6.90,3.62,1,-3,-3.00,0,,0,0,,0,0,0
43,1976,12,1976-11-28,25-171,SDG,,KAN,L 20-23,*,18,32,56.25,218,3,3,69.5,6.81,4.47,2,13,6.50,0,,0,0,,0,0,0
44,1976,13,1976-12-05,25-178,SDG,,SFO,W 13-7,,9,14,64.29,99,0,0,85.1,7.07,7.07,2,15,7.50,0,,0,0,,0,0,0
45,1976,14,1976-12-12,25-185,SDG,@,OAK,L 0-24,*,10,25,40.00,82,0,2,15.7,3.28,-0.32,0,0,,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
46,1977,11,1977-11-27,26-170,SDG,@,SEA,W 30-28,*,19,26,73.08,199,1,1,91.7,7.65,6.69,2,-5,-2.50,0,,0,0,,0,0,0
47,1977,12,1977-12-04,26-177,SDG,,CLE,W 37-14,*,14,20,70.00,237,3,0,149.4,11.85,14.85,1,11,11.00,0,,0,0,,0,0,0
48,1977,13,1977-12-11,26-184,SDG,@,DEN,L 9-17,*,24,41,58.54,276,0,2,58.6,6.73,4.54,1,0,0.00,0,,0,0,,0,0,0
49,1977,14,1977-12-18,26-191,SDG,,PIT,L 9-10,*,12,22,54.55,157,0,3,37.7,7.14,1.00,2,7,3.50,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
50,1978,1,1978-09-03,27-085,SDG,@,SEA,W 24-20,*,14,22,63.64,186,2,1,101.7,8.45,8.23,2,-6,-3.00,0,,0,0,,0,0,0
51,1978,2,1978-09-10,27-092,SDG,,OAK,L 20-21,*,17,29,58.62,175,1,0,87.6,6.03,6.72,2,0,0.00,0,,0,0,,0,0,0
52,1978,3,1978-09-17,27-099,SDG,@,DEN,L 14-27,*,19,33,57.58,230,1,2,64.0,6.97,4.85,1,3,3.00,1,,0,0,,0,1,6
53,1978,4,1978-09-24,27-106,SDG,,GNB,L 3-24,,6,12,50.00,54,0,2,22.9,4.50,-3.00,0,0,,0,,0,0,,0,0,0
54,1978,5,1978-10-01,27-113,SDG,@,NWE,L 23-28,*,14,18,77.78,173,3,1,123.1,9.61,10.44,2,15,7.50,0,,0,0,,0,0,0
55,1978,6,1978-10-08,27-120,SDG,,DEN,W 23-0,*,22,34,64.71,187,1,1,76.5,5.50,4.76,5,-1,-0.20,0,,0,0,,0,0,0
56,1978,7,1978-10-15,27-127,SDG,,MIA,L 21-28,*,22,30,73.33,313,1,2,90.0,10.43,8.10,1,-2,-2.00,0,,0,0,,0,0,0
57,1978,8,1978-10-22,27-134,SDG,@,DET,L 14-31,*,5,14,35.71,118,1,3,51.2,8.43,0.21,0,0,,0,,0,0,,0,0,0
58,1978,9,1978-10-29,27-141,SDG,@,OAK,W 27-23,*,11,28,39.29,165,1,1,56.4,5.89,5.00,2,12,6.00,1,,0,0,,0,1,6
59,1978,10,1978-11-05,27-148,SDG,,CIN,W 22-13,*,13,25,52.00,162,1,0,85.7,6.48,7.28,1,0,0.00,0,,0,0,,0,0,0
60,1978,11,1978-11-12,27-155,SDG,,KAN,W 29-23,*,13,20,65.00,188,2,0,128.7,9.40,11.40,2,0,0.00,0,,0,0,,0,0,0
61,1978,12,1978-11-19,27-162,SDG,@,MIN,W 13-7,*,9,19,47.37,131,1,2,48.2,6.89,3.21,0,0,,0,,0,0,,0,0,0
62,1978,14,1978-12-04,27-177,SDG,,CHI,W 40-7,*,16,24,66.67,269,2,2,97.4,11.21,9.13,0,0,,0,,0,0,,0,0,0
63,1978,15,1978-12-10,27-183,SDG,,SEA,W 37-10,*,22,33,66.67,279,3,1,110.5,8.45,8.91,0,0,,0,,0,0,,0,0,0
64,1978,16,1978-12-17,27-190,SDG,@,HOU,W 45-24,*,21,40,52.50,369,4,2,96.8,9.23,8.98,2,22,11.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
65,1979,1,1979-09-02,28-084,SDG,@,SEA,W 33-16,*,21,30,70.00,224,0,1,77.6,7.47,5.97,1,0,0.00,0,,0,0,,0,0,0
66,1979,2,1979-09-09,28-091,SDG,,OAK,W 30-10,*,15,30,50.00,216,3,0,107.1,7.20,9.20,2,0,0.00,0,,0,0,,0,0,0
67,1979,3,1979-09-16,28-098,SDG,,BUF,W 27-19,*,8,13,61.54,100,0,0,85.4,7.69,7.69,3,-4,-1.33,0,,0,0,,0,0,0
68,1979,4,1979-09-23,28-105,SDG,@,NWE,L 21-27,*,20,34,58.82,200,1,2,60.9,5.88,3.82,0,0,,0,,0,0,,0,0,0
69,1979,5,1979-09-30,28-112,SDG,,SFO,W 31-9,*,26,34,76.47,251,2,1,103.9,7.38,7.24,1,0,0.00,0,,0,0,,0,0,0
70,1979,6,1979-10-07,28-119,SDG,@,DEN,L 0-7,*,27,45,60.00,305,0,3,52.5,6.78,3.78,3,-1,-0.33,0,,0,0,,0,0,0
71,1979,7,1979-10-14,28-126,SDG,,SEA,W 20-10,*,28,35,80.00,318,3,0,133.1,9.09,10.80,2,-2,-1.00,0,,0,0,,0,0,0
72,1979,8,1979-10-21,28-133,SDG,@,RAM,W 40-16,*,17,32,53.13,326,2,2,83.6,10.19,8.63,0,0,,0,,0,0,,0,0,0
73,1979,9,1979-10-25,28-137,SDG,@,OAK,L 22-45,*,21,37,56.76,303,2,2,79.0,8.19,6.84,2,8,4.00,1,,0,0,,0,1,6
74,1979,10,1979-11-04,28-147,SDG,@,KAN,W 20-14,*,28,44,63.64,236,1,2,66.1,5.36,3.77,1,-2,-2.00,0,,0,0,,0,0,0
75,1979,11,1979-11-11,28-154,SDG,@,CIN,W 26-24,*,21,40,52.50,295,2,4,53.6,7.38,3.88,0,0,,0,,0,0,,0,0,0
76,1979,12,1979-11-18,28-161,SDG,,PIT,W 35-7,*,11,24,45.83,137,2,2,57.1,5.71,3.63,1,1,1.00,0,,0,0,,0,0,0
77,1979,13,1979-11-25,28-168,SDG,,KAN,W 28-7,*,27,43,62.79,350,3,1,101.9,8.14,8.49,0,0,,0,,0,0,,0,0,0
78,1979,14,1979-12-02,28-175,SDG,,ATL,L 26-28,*,28,37,75.68,338,1,1,101.0,9.14,8.46,5,42,8.40,0,,0,0,,0,0,0
79,1979,15,1979-12-09,28-182,SDG,@,NOR,W 35-0,*,17,23,73.91,253,1,0,124.0,11.00,11.87,0,0,,0,,0,0,,0,0,0
80,1979,16,1979-12-17,28-190,SDG,,DEN,W 17-7,*,17,29,58.62,230,1,3,55.9,7.93,3.97,5,7,1.40,1,,0,0,,0,1,6
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
81,1980,1,1980-09-07,29-089,SDG,@,SEA,W 34-13,*,21,31,67.74,230,4,0,129.0,7.42,10.00,1,3,3.00,0,,0,0,,0,0,0
82,1980,2,1980-09-14,29-096,SDG,,OAK,W 30-24,*,29,44,65.91,387,3,5,76.8,8.80,5.05,2,9,4.50,0,,0,0,,0,0,0
83,1980,3,1980-09-21,29-103,SDG,@,DEN,W 30-13,*,13,27,48.15,211,1,3,47.5,7.81,3.56,2,0,0.00,0,,0,0,,0,0,0
84,1980,4,1980-09-28,29-110,SDG,@,KAN,W 24-7,*,15,30,50.00,194,2,0,92.9,6.47,7.80,1,-1,-1.00,0,,0,0,,0,0,0
85,1980,5,1980-10-05,29-117,SDG,,BUF,L 24-26,*,20,35,57.14,220,2,1,83.0,6.29,6.14,1,1,1.00,0,,0,0,,0,0,0
86,1980,6,1980-10-12,29-124,SDG,@,OAK,L 24-38,*,23,39,58.97,388,1,2,79.9,9.95,8.15,2,1,0.50,1,,0,0,,0,1,6
87,1980,7,1980-10-19,29-131,SDG,,NYG,W 44-7,*,26,41,63.41,444,3,1,114.3,10.83,11.20,0,0,,0,,0,0,,0,0,0
88,1980,8,1980-10-26,29-138,SDG,@,DAL,L 31-42,*,21,44,47.73,371,3,4,61.8,8.43,5.70,1,-6,-6.00,0,,0,0,,0,0,0
89,1980,9,1980-11-02,29-145,SDG,@,CIN,W 31-14,*,22,41,53.66,270,3,0,98.6,6.59,8.05,1,-1,-1.00,0,,0,0,,0,0,0
90,1980,10,1980-11-09,29-152,SDG,,DEN,L 13-20,*,29,45,64.44,363,1,1,87.5,8.07,7.51,2,2,1.00,0,,0,0,,0,0,0
91,1980,11,1980-11-16,29-159,SDG,,KAN,W 20-7,*,22,39,56.41,222,0,1,62.1,5.69,4.54,2,-1,-0.50,0,,0,0,,0,0,0
92,1980,12,1980-11-20,29-163,SDG,@,MIA,W 27-24,*,25,41,60.98,226,3,0,100.3,5.51,6.98,2,12,6.00,0,,0,0,,0,0,0
93,1980,13,1980-11-30,29-173,SDG,,PHI,W 22-21,*,20,28,71.43,342,2,0,136.3,12.21,13.64,5,-5,-1.00,0,,0,0,,0,0,0
94,1980,14,1980-12-07,29-180,SDG,@,WAS,L 17-40,*,13,25,52.00,200,1,4,52.5,8.00,1.60,0,0,,0,,0,0,,0,0,0
95,1980,15,1980-12-13,29-186,SDG,,SEA,W 21-14,*,28,42,66.67,339,1,2,79.4,8.07,6.40,0,0,,0,,0,0,,0,0,0
96,1980,16,1980-12-22,29-195,SDG,,PIT,W 26-17,*,21,37,56.76,308,0,0,84.1,8.32,8.32,1,1,1.00,1,,0,0,,0,1,6
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
97,1981,1,1981-09-07,30-089,SDG,@,CLE,W 44-14,*,19,25,76.00,330,3,0,157.1,13.20,15.60,2,9,4.50,0,,0,0,,0,0,0
98,1981,2,1981-09-13,30-095,SDG,,DET,W 28-23,*,18,25,72.00,316,1,1,110.8,12.64,11.64,6,17,2.83,0,,0,0,,0,0,0
99,1981,3,1981-09-20,30-102,SDG,@,KAN,W 42-31,*,22,43,51.16,284,3,3,66.4,6.60,4.86,3,8,2.67,0,,0,0,,0,0,0
100,1981,4,1981-09-27,30-109,SDG,@,DEN,L 24-42,*,26,47,55.32,298,2,3,62.2,6.34,4.32,1,-2,-2.00,0,,0,0,,0,0,0
101,1981,5,1981-10-04,30-116,SDG,,SEA,W 24-10,*,30,41,73.17,302,3,0,118.1,7.37,8.83,0,0,,0,,0,0,,0,0,0
102,1981,6,1981-10-11,30-123,SDG,,MIN,L 31-33,*,20,38,52.63,310,2,0,97.5,8.16,9.21,4,9,2.25,0,,0,0,,0,0,0
103,1981,7,1981-10-18,30-130,SDG,@,BAL,W 43-14,*,26,43,60.47,298,3,0,104.6,6.93,8.33,1,13,13.00,0,,0,0,,0,0,0
104,1981,8,1981-10-25,30-137,SDG,@,CHI,L 17-20,*,13,43,30.23,295,2,2,52.0,6.86,5.70,0,0,,0,,0,0,,0,0,0
105,1981,9,1981-11-01,30-144,SDG,,KAN,W 22-20,*,24,39,61.54,297,0,1,74.4,7.62,6.46,0,0,,0,,0,0,,0,0,0
106,1981,10,1981-11-08,30-151,SDG,,CIN,L 17-40,*,20,40,50.00,352,2,2,76.2,8.80,7.55,1,1,1.00,0,,0,0,,0,0,0
107,1981,11,1981-11-16,30-159,SDG,@,SEA,L 23-44,*,20,34,58.82,252,1,1,79.5,7.41,6.68,0,0,,0,,0,0,,0,0,0
108,1981,12,1981-11-22,30-165,SDG,@,OAK,W 55-21,*,28,44,63.64,296,6,1,113.3,6.73,8.43,0,0,,0,,0,0,,0,0,0
109,1981,13,1981-11-29,30-172,SDG,,DEN,W 34-17,*,19,29,65.52,256,1,0,105.0,8.83,9.52,0,0,,0,,0,0,,0,0,0
110,1981,14,1981-12-06,30-179,SDG,,BUF,L 27-28,*,28,42,66.67,343,2,1,97.6,8.17,8.05,3,-2,-0.67,0,,0,0,,0,0,0
111,1981,15,1981-12-13,30-186,SDG,@,TAM,W 24-23,*,33,49,67.35,351,1,2,77.8,7.16,5.73,1,3,3.00,0,,0,0,,0,0,0
112,1981,16,1981-12-21,30-194,SDG,,OAK,W 23-10,*,14,27,51.85,222,1,0,91.9,8.22,8.96,0,0,,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
113,1982,1,1982-09-12,31-094,SDG,@,DEN,W 23-3,*,19,33,57.58,253,1,0,92.1,7.67,8.27,1,-3,-3.00,0,,0,0,,0,0,0
114,1982,2,1982-09-19,31-101,SDG,@,KAN,L 12-19,*,21,36,58.33,204,0,1,62.7,5.67,4.42,1,0,0.00,0,,0,0,,0,0,0
115,1982,3,1982-11-22,31-165,SDG,@,RAI,L 24-28,*,25,42,59.52,357,1,2,75.2,8.50,6.83,0,0,,0,,0,0,,0,0,0
116,1982,4,1982-11-28,31-171,SDG,,DEN,W 30-20,*,27,40,67.50,337,3,1,108.0,8.43,8.80,1,4,4.00,0,,0,0,,0,0,0
117,1982,5,1982-12-05,31-178,SDG,@,CLE,W 30-13,*,18,23,78.26,252,0,2,76.1,10.96,7.04,3,5,1.67,0,,0,0,,0,0,0
118,1982,6,1982-12-11,31-184,SDG,@,SFO,W 41-37,*,33,48,68.75,444,5,0,132.6,9.25,11.33,1,-2,-2.00,0,,0,0,,0,0,0
119,1982,7,1982-12-20,31-193,SDG,,CIN,W 50-34,*,25,40,62.50,435,1,2,87.0,10.88,9.13,1,0,0.00,0,,0,0,,0,0,0
120,1982,8,1982-12-26,31-199,SDG,,BAL,W 44-26,*,18,30,60.00,298,5,1,119.2,9.93,11.77,0,0,,0,,0,0,,0,0,0
121,1982,9,1983-01-02,31-206,SDG,,RAI,L 34-41,*,18,38,47.37,303,1,2,61.6,7.97,6.13,1,4,4.00,1,,0,0,,0,1,6
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
122,1983,1,1983-09-04,32-086,SDG,,NYJ,L 29-41,*,20,36,55.56,354,2,2,84.7,9.83,8.44,1,-2,-2.00,0,,0,0,,0,0,0
123,1983,2,1983-09-12,32-094,SDG,@,KAN,W 17-14,*,17,25,68.00,259,1,1,98.6,10.36,9.36,1,-4,-4.00,0,,0,0,,0,0,0
124,1983,3,1983-09-18,32-100,SDG,@,SEA,L 31-34,*,21,41,51.22,338,4,3,81.1,8.24,6.90,1,1,1.00,0,,0,0,,0,0,0
125,1983,4,1983-09-25,32-107,SDG,,CLE,L 24-30,*,24,38,63.16,351,3,0,119.5,9.24,10.82,1,-2,-2.00,0,,0,0,,0,0,0
126,1983,5,1983-10-02,32-114,SDG,@,NYG,W 41-34,*,15,28,53.57,215,2,2,72.8,7.68,5.89,1,0,0.00,0,,0,0,,0,0,0
127,1983,6,1983-10-09,32-121,SDG,,SEA,W 28-21,*,28,36,77.78,331,1,2,91.1,9.19,7.25,1,-2,-2.00,0,,0,0,,0,0,0
128,1983,7,1983-10-16,32-128,SDG,@,NWE,L 21-37,*,25,37,67.57,357,1,1,96.3,9.65,8.97,2,0,0.00,0,,0,0,,0,0,0
129,1983,13,1983-11-27,32-170,SDG,,DEN,W 31-7,*,24,33,72.73,299,2,1,108.0,9.06,8.91,2,0,0.00,0,,0,0,,0,0,0
130,1983,14,1983-12-01,32-174,SDG,,RAI,L 10-42,*,16,30,53.33,186,1,2,55.7,6.20,3.87,1,3,3.00,0,,0,0,,0,0,0
131,1983,15,1983-12-11,32-184,SDG,,KAN,W 41-38,*,25,36,69.44,285,3,1,109.1,7.92,8.33,1,1,1.00,1,,0,0,,0,1,6
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
132,1984,1,1984-09-02,33-084,SDG,@,MIN,W 42-13,*,21,28,75.00,292,2,0,131.8,10.43,11.86,0,0,,0,,0,0,,0,0,0
133,1984,2,1984-09-09,33-091,SDG,@,SEA,L 17-31,*,23,40,57.50,332,2,4,61.7,8.30,4.80,1,2,2.00,0,,0,0,,0,0,0
134,1984,3,1984-09-16,33-098,SDG,,HOU,W 31-14,*,26,37,70.27,336,0,1,87.2,9.08,7.86,0,0,,0,,1,0,0.00,0,0,0
135,1984,4,1984-09-24,33-106,SDG,@,RAI,L 30-33,*,19,37,51.35,227,1,1,68.2,6.14,5.46,1,-3,-3.00,0,,0,0,,0,0,0
136,1984,5,1984-09-30,33-112,SDG,,DET,W 27-24,*,22,34,64.71,268,0,0,88.8,7.88,7.88,4,-6,-1.50,0,,0,0,,0,0,0
137,1984,6,1984-10-07,33-119,SDG,@,GNB,W 34-28,*,31,50,62.00,376,3,0,105.1,7.52,8.72,3,-8,-2.67,0,,0,0,,0,0,0
